#CODE;ENGLISH;;;;;;;;;;;;x
EVTOPTAtourney.10;I shall ready my horse;Je dois préparer mon cheval.;;;;;;;;;;;;x
EVTDESCtourney.13;The tourney herald anounces the competitiors of the next joust, you have been drawn against [From.GetTitledFirstName] [From.GetOnlyDynastyName]. You mount your charge, take a lance from your squire and ride to the end of the list as [From.GetTitledFirstName] does likewise. Then on queue the horses break into a gallop...;Le héraut du tournoi annonce les compétiteurs pour la prochaine joute, vous avez été désigné pour affronter [From.GetTitledFirstName] [From.GetOnlyDynastyName]. Vous vous équipez, demandez une lance à votre écuyer puis vous chevauchez jusqu'au bout de la lice tandis que [From.GetTitledFirstName] fait de même. Puis les chevaux se lancent au galop l'un contre l'autre...;;;;;;;;;;;;x
EVTOPTAtourney.13;Steady...;Maintenir…;;;;;;;;;;;;x
TOOLTIPtourney.14;The first tilt begins...;La première joute commence…;;;;;;;;;;;;x
EVTDESCtourney.16;As you close in on your opponent you see an opening. You deftly guide your lance into strike whilst evading their charge...;Alors que vous vous rapprochez de votre adversaire vous repérez une ouverture. Vous guidez adroitement votre lance pour frapper tout en évitant la charge de votre opposant…;;;;;;;;;;;;x
EVTOPTAtourney.16;Hit!;Touché !;;;;;;;;;;;;x
EVTDESCtourney.17;Your opponent got the better of you when you met in the centre of the lists. Your lance merely makes a glancing blow on their armour, whilst their lance hits true...;Votre adversaire a su repérer une ouverture au moment où vous vous êtes rencontrés au centre de la lice. Votre lance a à peine égratigner son armure tandis que la sienne a visé juste…;;;;;;;;;;;;x
EVTOPTAtourney.17;Oh dear;Oh…;;;;;;;;;;;;x
EVTDESCtourney.18;Your opponent is unfortunately no longer available to joust.;Votre adversaire n'est malheureusement plus en état de jouter.;;;;;;;;;;;;x
EVTOPTAtourney.18;Fine, another then!;Bien, un autre maintenant !;;;;;;;;;;;;x
EVTDESCtourney.20;The blow from [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s lance sends you reeling, and you struggle to stay on your horse. The crowd gasps, expecting you to fall. However you maintain your grip, bringing your mount around the other side of lists ready for another charge.;Le coup porté par la lance de [From.GetTitledFirstName] [From.GetOnlyDynastyName] vous a fait vacillé et vous luttez pour rester en selle. La foule retient son souffle, attendant que vous chutiez, mais vous parvenez à garder votre assise et replacez votre monture à l'autre bout de la lice, prêt pour une nouvelle charge.;;;;;;;;;;;;x
EVTOPTAtourney.20;This time I'll strike;Cette fois je vais frapper…;;;;;;;;;;;;x
TOOLTIPtourney.21;A new tilt begins...;Une nouvelle joute commence…;;;;;;;;;;;;x
EVTDESCtourney.21;[From.GetTitledFirstName] [From.GetOnlyDynastyName] took the full force of your lance and was sent reeling, and only managed a glancing blow upon your own armour. [From.GetSheHeCap] almost fell off, but managed to regain [From.GetHerHis] balance and round the other end of the lists ready for another tilt.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] a encaissé votre violent coup de lance et vacille, tandis qu'il n'est parvenu qu'à égratigner votre armure. [From.GetSheHeCap] a failli tomber de cheval, mais est parvenu à récupérer son assise avant de se diriger vers le bout de la lice, prêt pour une nouvelle joute.;;;;;;;;;;;;x
EVTOPTAtourney.21;I'll knock [From.GetHerHim] off this time;Cette fois, je vais le heurter violemment.;;;;;;;;;;;;x
EVTDESCtourney.22;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s lance strikes you square in the middle of your breastplate, exploding into many pieces as it hits. The force knocks the wind out of you and sends you flying from your horse. You are left lying in the dirt defeated as the crowd cheers [From.GetTitledFirstName].;La lance de [From.GetTitledFirstName] [From.GetOnlyDynastyName] vous a touché en plein milieu de votre pectoral avant de se briser en plusieurs morceaux. La violence du coup vous a propulsé loin de votre cheval. Vous gisez dans la boue tandis que la foule acclame [From.GetTitledFirstName].;;;;;;;;;;;;x
EVTOPTAtourney.22;Ouch;Ouch;;;;;;;;;;;;x
EVTDESCtourney.23;You expertly struck [From.GetTitledFirstName] with your lance right in the middle of [From.GetHerHis] breastplate, causing your lance to shatter into a thousand pieces as [From.GetSheHe] is sent flying from the saddle. The crowd gives a great cheer at your victory, and is relieved to see [From.GetTitledFirstName] is unharmed.;Vous avez frappé [From.GetTitledFirstName] avec précision, en plein milieu de son pectoral. Votre lance s'est brisée en mille morceaux et a propulsé votre adversaire à plusieurs mètres de là. La foule vous acclame et est soulagé de constater que [From.GetTitledFirstName] n'est pas blessé. ;;;;;;;;;;;;x
EVTOPTAtourney.23;A fine hit I must say;Un joli coup je dois dire.;;;;;;;;;;;;x
EVTDESCtourney.25;You and [From.GetTitledFirstName] [From.GetOnlyDynastyName] collide fiercely, both lances shattering in a hail of splinters. You both ride on still ahorse to the other end of the lists to take a new lance from a squire. You notice [From.GetTitledFirstName] is now bleeding profusely from a wound, but [From.GetSheHe] urges [From.GetHerHis] mount on for another charge regardless.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] et vous-même entrez violemment en collision, vos deux lances explosent en mille morceaux. Toujours à cheval, vous vous dirigez tout deux vers vos écuyers pour récupérer une nouvelle lance. Vous remarquez que [From.GetTitledFirstName] saigne désormais abondamment d'une blessure, mais [From.GetSheHe] ne semble pas s'en soucier et presse sa monture pour une nouvelle charge.;;;;;;;;;;;;x
EVTOPTAtourney.25;This will give me an advantage;Cela va me donner un avantage.;;;;;;;;;;;;x
EVTDESCtourney.24;As you and [From.GetTitledFirstName] meet you both score a good hit, both lances shattering as you both ride on still mounted. You are hit with a sudden bout of pain however as you realise you are now bleeding profusely. You take up a new lance from your squire anyway and charge gamely on.;[From.GetTitledFirstName] et vous même parvenez à délivrer une belle frappe, vos lances ont explosé mais vous êtes parvenu tout deux à rester en selle. Cependant vous ressentez tout à coup une douleur soudaine et réalisez que vous saignez abondamment. Sans vous en soucier outre mesure, vous demandez une nouvelle lance à votre écuyer et reprenez votre place pour une nouvelle charge.;;;;;;;;;;;;x
EVTOPTAtourney.24;This will not stop me;Cela ne va pas m'arrêter.;;;;;;;;;;;;x
EVTDESCtourney.26;You are helpless as [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s lance forcefully knocks of your saddle and into the air. You land with a sickening crunch into the dirt, the pain is immense, you are sure something is broken...;Vous vous sentez impuissant au moment où la lance de [From.GetTitledFirstName] [From.GetOnlyDynastyName] vous touche avec violence et vous jette à bas de votre selle. Vous vous écrasez par terre, la douleur est immense, vous êtes sûr que quelque chose s'est brisé...;;;;;;;;;;;;x
EVTOPTAtourney.26;Arrrggghhh!!!;Arrrggghhh!!!;;;;;;;;;;;;x
EVTDESCtourney.27;The hapless [From.GetTitledFirstName] [From.GetOnlyDynastyName] has no chance as [From.GetSheHe] is sent flying by your ruthless strike of the lance. [From.GetSheHeCap] lands in the dirt with a sickening crunch at an awkward angle, and as a squire rushes to [From.GetHerHis] aid the crowd goes silent goes silent as they realise the seriousness of [From.GetHerHis] injuries.;Le malchanceux [From.GetTitledFirstName] [From.GetOnlyDynastyName] a été propulsé loin de sa monture par votre violent coup de lance. [From.GetSheHeCap] s'est écrasé par terre et vous avez nettement entendu un craquement. Un écuyer s'est précipité pour l'aider et la foule garde le silence, réalisant la gravité de ses blessures.;;;;;;;;;;;;x
EVTOPTAtourney.27;So, I win then?;Alors, j'ai gagné non ?;;;;;;;;;;;;x
EVTDESCtourney.28;You know this is not right, you cannot land a blow on [From.GetTitledFirstName] [From.GetOnlyDynastyName], whilst the point of [From.GetHerHis] lance is aimed true on you. As it strikes, the last thing you feel is the lance slipping between a gap in your armour, impaling you...;Vous savez que ce n'est pas bon. Vous n'arrivez pas à maintenir votre lance dans la direction de [From.GetTitledFirstName] [From.GetOnlyDynastyName], tandis que la pointe de la sienne fonce droit sur vous. La dernière chose que vous ressentez est une intense douleur au moment du choc. La lance a touché une des articulations de votre armure et pénètre votre chair...;;;;;;;;;;;;x
EVTOPTAtourney.28;Arrrggghhh!!!;Arrrggghhh!!!;;;;;;;;;;;;x
EVTDESCtourney.29;At first you were pleased to land a hit, however the poin of your lance found a gap in [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s armour, impaling [From.GetHerHim] in a gruesome fashion. As people rush to [From.GetHerHis] aid, it becomes obvious there is nothing that can be done for [From.GetHerHim] as [From.GetHerHis] lifeblood spills onto the dirt.;Au départ vous étiez heureux d'avoir touché, puis vous vous êtes rendu compte que la pointe de votre lance avait rencontré un point faible de l'armure de [From.GetTitledFirstName] [From.GetOnlyDynastyName] qui a fini empalé. Alors que tout le monde se précipite pour l'aider, il est devenu clair que rien ne pourra le sauver.;;;;;;;;;;;;x
EVTOPTAtourney.29;How unfortunate;Quel malheur !;;;;;;;;;;;;x
EVTDESCtourney.31;You have been declared the winner, defeating [From.GetTitledFirstName] [From.GetOnlyDynastyName] in a fine joust.;Vous avez été déclaré vainqueur, battant [From.GetTitledFirstName] [From.GetOnlyDynastyName] lors d'une bonne joute.;;;;;;;;;;;;x
EVTOPTAtourney.31;None can beat me;Personne ne peut me battre.;;;;;;;;;;;;x
EVTDESCtourney.32;[From.GetTitledFirstName] [From.GetOnlyDynastyName] has been declared the winner, defeating you and eliminating you from the tourney.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] a été déclaré vainqueur, vous ayant défait et éliminé du tournoi. ;;;;;;;;;;;;x
EVTOPTAtourney.32;There is always next time;La prochaine fois !;;;;;;;;;;;;x
EVTDESCtourney.33;[From.GetTitledFirstName] [From.GetOnlyDynastyName] and [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] were the next to joust in the lists. After many tilts and broken lances [FromFrom.GetTitledFirstName] was eventually unhorsed, leaving [From.GetTitledFirstName] to be declared the winner.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] et [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] étaient les prochains à se rencontrer dans les lices. Après avoir brisé de nombreuses lances, [FromFrom.GetTitledFirstName] a fini par être démonté et [From.GetTitledFirstName] a été déclaré vainqueur.;;;;;;;;;;;;x
EVTOPTAtourney.33;Well done, a fine joust!;Une belle joute !;;;;;;;;;;;;x
EVTDESCtourney.34;After many tilts over several days only two knights remained undefeated. [From.GetTitledFirstName] [From.GetOnlyDynastyName] and [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] faced eachother in the final joust, and after many tilts of finely executed jousting [FromFrom.GetTitledFirstName] was unhorsed, leaving [From.GetTitledFirstName] [From.GetOnlyDynastyName] to be declared the winner of the tourney.;Après de très nombreuses joutes, seuls deux chevaliers sont restés invaincus. [From.GetTitledFirstName] [From.GetOnlyDynastyName] et [FromFrom.GetTitledFirstName] [FromFrom.GetOnlyDynastyName] se sont rencontrés lors de la dernière joute et après de nombreuses et belles charges [FromFrom.GetTitledFirstName] a été démonté et [From.GetTitledFirstName] [From.GetOnlyDynastyName] a été déclaré vainqueur du tournoi.;;;;;;;;;;;;x
EVTOPTAtourney.34;A worthy champion;Un digne champion.;;;;;;;;;;;;x
TOOLTIPtourney.29;The Tourney comes to an end;La tournoi prend fin.;;;;;;;;;;;;x
EVTOPTBtourney.9;I will watch every tilt!;Je vais aller voir toutes les joutes !;;;;;;;;;;;;x
EVTOPTBtourney.13;Maybe some coin can persuade [From.GetHerHim] to fall?;Peut-être que quelques pièces pourraient le(a) persuader de tomber ?;;;;;;;;;;;;x
TOOLTIPtourney.40;[From.GetTitledFirstName] will be offered a bribe to lose the joust;[From.GetTitledFirstName] va se voir proposer de l'argent pour perdre la joute.;;;;;;;;;;;;x
EVTDESCtourney.40;You have been drawn against [From.GetTitledFirstName] [From.GetOnlyDynastyName] in the next joust, and [From.GetSheHe] is desperate to win it seems. [From.GetSheHeCap] has offered you a fine purse of coin to throw the tilt and let [From.GetHerHim] win.;Vous avez été désigné pour affronter [From.GetTitledFirstName] [From.GetOnlyDynastyName] lors de la prochaine joute et [From.GetSheHe] semble avoir peu d'espoir de gagner. [From.GetSheHeCap] vous a offert une belle bourse pour perdre la joute et le laisser gagner.;;;;;;;;;;;;x
EVTOPTAtourney.40;A fair deal, I shall fall at the first tilt;Une belle affaire, je vais tomebr lors de la première charge. ;;;;;;;;;;;;x
EVTOPTBtourney.40;This is dishonourable bribery!;Quelle ignoble pratique !;;;;;;;;;;;;x
TOOLTIPtourney.41;You purposely lose the joust against [From.GetTitledFirstName];Vous perdez délibérement la joute contre [From.GetTitledFirstName];;;;;;;;;;;;x
TOOLTIPtourney.42;The joust proceeds fairly;La joute se déroule normalement.;;;;;;;;;;;;x
EVTDESCtourney.41;When [From.GetSheHe] heard of your bribe, [From.GetTitledFirstName] feigned disgust and reluctance at first, but this was clearly a face saving act. [From.GetSheHeCap] eventually accepted your coin, and will now throw the joust at the first tilt.;Lorsqu'[From.GetSheHe] a entendu parlé de votre offre, [From.GetTitledFirstName] a d'abord feint d'être dégouté et de vouloir refusé, mais il s'agissait clairement d'un jeu pour sauver la face. [From.GetSheHeCap] a fini par accepter votre argent et va perdre la joute lors de la première charge.;;;;;;;;;;;;x
EVTOPTAtourney.41;Everyone wins;Tout le monde gagne.;;;;;;;;;;;;x
EVTDESCtourney.42;[From.GetTitledFirstName] was outraged at your attempted bribe, [From.GetSheHe] called it a slight on [From.GetHerHis] honour and rejected it out of hand. [From.GetSheHeCap] vows to beat you on lists fairly. ;[From.GetTitledFirstName] a été choqué par votre tentative de corruption, [From.GetSheHe] a refusé d'entacher son honneur et à rejeter votre offre. [From.GetSheHeCap] veut désormais vous battre sur la lice.;;;;;;;;;;;;x
EVTOPTAtourney.42;[From.GetSheHeCap] values honour too much;[From.GetSheHeCap] fait bien trop de cas de son honneur.;;;;;;;;;;;;x
EVTDESCtourney.43;[From.GetTitledFirstName] [From.GetOnlyDynastyName]'s aim is poor, but you casually shift your body in the way so you catch a mild blow from it. You throw yourself from the horse, adding some theatrics to make it look convincing, and in doing so losing the joust.;Le coup porté par [From.GetTitledFirstName] [From.GetOnlyDynastyName] est très faible et mal ajusté mais vous parvenez à vous positionner de façon à le recevoir sur votre pectoral. Vous sautez de cheval tout en ajoutant un peu de comédie pour que le coup paraisse convaincant. Vous avez perdu la joute.;;;;;;;;;;;;x
EVTOPTAtourney.43;A well earned purse;Une bourse bien gagnée.;;;;;;;;;;;;x
EVTDESCtourney.44;You casually aim your lance in [From.GetTitledFirstName] [From.GetOnlyDynastyName]'s general direction, sure of a strike in any case. [From.GetTitledFirstName] duly gets in the way and takes a mild blow, theatrically falling from [From.GetHerHis] horse to make a convincing show of it.;Vous tendez votre lance comme vous le pouvez en direction de [From.GetTitledFirstName] [From.GetOnlyDynastyName], sûr que vous allez le toucher. [From.GetTitledFirstName] parvient à se positionner de façon à prendre le coup puis chute en ajoutant assez de comédié pour que l'affaire pariasse convaincante.;;;;;;;;;;;;x
EVTOPTAtourney.44;A win is a win;Une victoire est une victoire.;;;;;;;;;;;;x
EVTDESCtourney.45;Whilst perparing for the tourney a young peasant boy has taken to helping with your horse and armour. You're not quite sure where he came from and how he came to start helping you, but he seems an earnest lad and eager to help. Perhaps he would make a good squire?;Alors que vous vous prépariez pour le tournoi, un jeune paysan vous a proposé de vous aider avec votre armure et votre monture. Vous ne savez pas trop d'où il vient et pourquoi il veut vous aider. Peut-être qu'il pourrait faire un bon écuyer ?;;;;;;;;;;;;x
EVTOPTAtourney.45;Yes, I'll take him on;Oui, je vais le prendre.;;;;;;;;;;;;x
EVTOPTBtourney.45;I won't have some common urchin helping me, be gone!;Je ne vais pas prendre un gamin du commun comme écuyer, déguerpis !;;;;;;;;;;;;x
EVTDESCtourney.46;I've been helping [Root.Guardian.GetTitledFirstName] in the tourney as [Root.Guardian.GetHerHis] squire, and at the end of the days jousting me and some other squires found a lot of wine! We shared it with some serving girls and had a great time, but the next morning has come and now I feel terrible.;J'ai aidé [Root.Guardian.GetTitledFirstName] au tournoi en qualité d'écuyer. Hier soir, après les joutes, j'ai trouvé, avec d'autres écuyers, plusieurs bouteilles de vin ! Nous l'avons partagé avec quelques servantes et nous avons passé du bon temps. Mais ce matin je me sens très mal.;;;;;;;;;;;;x
EVTOPTAtourney.46;I hope [Root.Guardian.GetTitledFirstName] wont be mad;J'espère que [Root.Guardian.GetTitledFirstName] ne sera pas en colère.;;;;;;;;;;;;x
TOOLTIPtourney.47;[Root.Guardian.GetTitledFirstName] reacts to your hungover state;[Root.Guardian.GetTitledFirstName] réagit à votre gueule de bois.;;;;;;;;;;;;x
EVTDESCtourney.47;The days jousting is about to begin, and you realise your squire [From.GetTitledFirstName] is horribly hungover. You learn that [From.GetSheHe] and some other squires found a cask of wine and shared it with some serving girls, and got very drunk. His support as a squire in the lists will surely suffer.;La journée de joute est sur le point de commencer et vous réalisez que votre écuyer [From.GetTitledFirstName] a une terrible gueule de bois. Vous apprenez qu'[From.GetSheHe] a découvert, avec d'autres ecuyers, quelques bouteilles de vin qu'ils ont partagé avec de jeunes servantes. [From.GetSheHeCap] risque d'avoir du mal à vous aider dans les lices.;;;;;;;;;;;;x
EVTOPTAtourney.47;Ha! The young lad is growing up!;Ha ! Ce petit jeune est entrain de grandir !;;;;;;;;;;;;x
EVTOPTBtourney.47;I shall lecture him about his duty as a squire;Je vais le sermonner sur ses devoirs en tant qu'ecuyer.;;;;;;;;;;;;x
EVTOPTCtourney.47;Right, he has earned a good beating!;Bien, il a mérité une vonne taloche !;;;;;;;;;;;;x
EVTDESCtourney.48;Whilst preparing for the tourney you and your squire have been training hard. You have been instructing him in the art of wielding a lance and riding a horse. There have also been intense sparring sessions, and he has been made to understand what his duties in the lists are.;Lors de la préparation pour le tournoi, vous et votre écuyer vous êtes durement entrainés. Vous lui avez appris à manier la lance et à monter un cheval. Vous l'avez aussi entrainé au combat et il semble avoir compris ce qu'il doit faire dans les lices.;;;;;;;;;;;;x
EVTOPTAtourney.48;He seems ready to assist me in the lists;Il semble prêt à m'aider dans les lices.;;;;;;;;;;;;x
EVTDESCtourney.49;Whilst preparing for the tourney, [From.GetTitledFirstName] has found time to fit in training for you. [From.GetSheHeCap] has been instructing you in the proper use of a lance, and has been given you intense sparring sessions. Your duties as a squire in the lists have also been made absolutely clear.;Lors de la préparation pour le tournoi, [From.GetTitledFirstName] a trouvé du temps pour vous entrainer. [From.GetSheHeCap] vous a instruit dans l'art du combat et de la lance. Vos devoirs dans les lices en tant qu'écuyer sont désormais tout à fait clairs.;;;;;;;;;;;;x
EVTOPTAtourney.49;I am a good squire!;Je suis un bon écuyer !;;;;;;;;;;;;x
TOOLTIPMEDALWINNER;[This.GetTitledFirstName] [This.GetOnlyDynastyName]\n;[This.GetTitledFirstName] [This.GetOnlyDynastyName]\n;;;;;;;;;;;;x
TOOLTIPMEDALWINNERbastard;[This.GetTitledFirstNameWithNick]\n;[This.GetTitledFirstNameWithNick]\n;;;;;;;;;;;;x
hold_a_epic_tournamentREALMTOURNEY;No competing tourneys elsewhere in the realm are in progress\n;Aucun tournoi autre part dans le royaume n'est en cours.\n;;;;;;;;;;;;x
hold_a_epic_tournamentCOOLDOWN;Has NOT held a tourney in the past 10 years\n;N'a PAS organisé de tournoi dans les dix dernières années\n;;;;;;;;;;;;x
hold_a_epic_tournamentATTENDING;Is NOT currently attending another tournament\n;N'est PAS actuellement en attente d'un autre tournoi\n;;;;;;;;;;;;x
on_errantry_quest;Questing as Knight Errant;;;;;;;;;;;;x
on_errantry_quest_desc;This character is performing the duties of a Knight Errant, questing away from court to become a proper Bretonnian Knight.;;;;;;;;;;;;x
on_knight_quest;On Knight Quest;;;;;;;;;;;;x
on_knight_quest_desc;This character is currently on a knightly quest, scouring the land for evil to ride down with lance and sword.;;;;;;;;;;;;x
on_grail_quest;On Grail Quest;;;;;;;;;;;;x
on_grail_quest_desc;This knight has undertaken the quest for the Grail, seeking the Lady's favour so that he may drink from the blessed cup and be granted long life and proof of his righteousness.;;;;;;;;;;;;x
bretonnian_knight_errant;Bretonnian Knight Errant;;;;;;;;;;;;x
title_sir_bretonnian;Sir;;;;;;;;;;;;x
title_lady_knight_bretonnian;Damoiselle;;;;;;;;;;;;x
bretonnian_knight;Bretonnian Knight;;;;;;;;;;;;x
bretonnian_knight_desc;The Knights of the Realm make up the bulk of Bretonnian nobility. Those nobles who have successfully completed their Errantry Tour are named Knights, stalwart defenders of Bretonnia and upholders of the Lady's virtues.;;;;;;;;;;;;x
grail_knight;Grail Knight;;;;;;;;;;;;x
grail_knight_desc;Grail Knights are the epitome of the Bretonnian nobility, having successfully quested for the Grail and been granted the Lady's favour. They are amongst the finest warriors in the world, and are blessed with many powers including long life.;;;;;;;;;;;;x
negative_bretonnian_virtue;Negative Virtue;;;;;;;;;;;;x
negative_bretonnian_virtue_desc;A Bretonnian ruler lacking Virtue will find that their realm is harder to control, as nobles and peasants alike chafe under the rule of wicked and vile sovereigns. This modifier will be removed when the character reaches a positive Virtue value.;;;;;;;;;;;;x
bretonnian_virtue;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_1;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_1_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_2;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_2_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_3;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_3_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_4;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_4_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_5;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_5_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_6;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_6_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_7;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_7_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_8;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_8_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_9;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_9_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_10;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_10_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_11;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_11_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_12;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_12_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_13;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_13_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_14;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_14_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_15;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_15_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_16;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_16_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_17;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_17_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_18;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_18_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_19;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_19_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
bretonnian_virtue_20;Positive Virtue;;;;;;;;;;;;x
bretonnian_virtue_20_desc;To Bretonnian nobility, Virtue and Chivalry are all. A ruler with positive Virtue will find that every soldier in their armies, nobleborn or peasant, will fight with greater fervour at the sight of a virtuous leader. These bonuses will increment as your Virtue does, up to 2000 virtue.;;;;;;;;;;;;x
###Pirates;;;;;;;;;;;;;x
buccaneer;Buccaneer;;;;;;;;;;;;x
