#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#BUILDINGS#;;;;;;;;;;;;;;
#Greenskins#;;;;;;;;;;;;;;
ct_peasantmuster_5;Peasant Levy;;;;;;;;;x
ct_peasantmuster_1_desc;Here is where Bretonnia's villages, towns, and cities levy troops to support Bretonnia's nobles during wartime. While numerous, they do not make willing soldiers, and are likely to run if the battle turns sour.;;;;;;;;;x
ct_bretonnianmarketplace_1;Bretonnian Estates;;;;;;;;;x
ct_bretonnianmarketplace_2;Bretonnian Estates;;;;;;;;;x
ct_bretonnianmarketplace_3;Bretonnian Estates;;;;;;;;;x
ct_bretonnianmarketplace_4;Bretonnian Estates;;;;;;;;;x
ct_bretonnianmarketplace_5;Bretonnian Estates;;;;;;;;;x
ct_bretonnianmarketplace_1_desc;Due to Bretonnia's highly feudalized government and traditions, everyone that is not of noble birth belongs to a noble, with each noble being granted an estate which houses a number of serfs, retinues, and goods. In times of peace, the serfs tend to the noble's fields and the retinues keep a vigilant eye on the surronding lands, patrolling endlessly for malevolent forces. In times of war, a good many of the noble's serfs are levied into his or her's armies, and the retinues are folded into the core knightly units of the noble's army.;;;;;;;;;x
ct_bretonnian_port_1;Dockyard;;;;;;;;;x
ct_bretonnian_port_2;Goods Wharf;;;;;;;;;x
ct_bretonnian_port_3;Merchantile Drydocks;;;;;;;;;x
ct_bretonnian_port_4;Small Warehouse;;;;;;;;;x
ct_bretonnian_port_5;Huge Merchantile Warehouse;;;;;;;;;x
ct_bretonniangrailguards_1;Yeoman Practice Range;;;;;;;;;x
ct_bretonniangrailguards_2;Yeoman Practice Range;;;;;;;;;x
ct_bretonniangrailguards_3;Yeoman Practice Range;;;;;;;;;x
ct_bretonniangrailguards_4;Yeoman Practice Range;;;;;;;;;x
ct_bretonniangrailguards_5;Yeoman Practice Range;;;;;;;;;x
ct_bretonniangrailguards_1_desc;Archery is considered dishonorable and ungentlemanly for nobles to practice in the lands of Bretonnia, so such duties are thrust upon the peasantry. Here, Yeomen, both mounted and on foot are practice with their bows and longbows day in and day out. Yeomen are still peasants, so they cannot be trusted to stay on the field if things get hairy, but they can easily harass slower moving targets and deal damage to lightly armored targets.;;;;;;;;;x
ct_bretonnianport_1;Fishing Village;;;;;;;;;x
ct_bretonnianport_2;Large Fishing Village;;;;;;;;;x
ct_bretonnianport_3;Small Port Town;;;;;;;;;x
ct_bretonnianport_4;Large Port Town;;;;;;;;;x
ct_bretonnianport_5;Port City;;;;;;;;;x
ct_knight_lists_1;Jousting Tournygrounds;;;;;;;;;x
ct_knight_lists_2;Jousting Tournygrounds;;;;;;;;;x
ct_knight_lists_3;Jousting Tournygrounds;;;;;;;;;x
ct_knight_lists_1_desc;While all Bretonnian castles house large areas for their knights to practice their combat skills in safety, the cities of Bretonnia play host to gigantic jousting tournies, where knights put their practiced skills to the test against one another. Not only this, but most serfs are forced to accompany their liege to said jousting grounds, forcing some trade between the peasantry of Bretonnia, a rare occurance in most cases.;;;;;;;;;x
tp_grail_monastery_1;Grail Monastery;;;;;;;;;x
tp_grail_monastery_2;Grail Monastery;;;;;;;;;x
tp_grail_monastery_3;Grail Monastery;;;;;;;;;x
tp_grail_monastery_4;Grail Monastery;;;;;;;;;x
tp_grail_monastery_5;Grail Monastery;;;;;;;;;x
tp_grail_monastery_6;Grail Monastery;;;;;;;;;x
tp_grail_monastery_1_desc;The Grail monasteries are where all effigies to both the holy Grail and the bloody Grail are housed, and where most nobles come to worship said Grails. Due to the fanatical worship of the Grails, these monasteries are like small castles, heavily fortified and each houses are large contigent of Grail knights, both mounted and dismounted. Due to the peasants being barred from worshipping the Grails, no peasant soldiers can be found inside the halls of the monastery. Instead, the guard unit is made up entirely of noble Grail knights.;;;;;;;;;x
tp_dismounted_grailknights_1;Dismounted Grail Knights;;;;;;;;;x
tp_dismounted_grailknights_2;Dismounted Grail Knights;;;;;;;;;x
tp_dismounted_grailknights_3;Dismounted Grail Knights;;;;;;;;;x
tp_dismounted_grailknights_4;Dismounted Grail Knights;;;;;;;;;x
tp_dismounted_grailknights_5;Dismounted Grail Knights;;;;;;;;;x
tp_dismounted_grailknights_6;Dismounted Grail Knights;;;;;;;;;x
tp_dismounted_grailknights_1_desc;Here is where the mighty Grail knights are trained. While many nobles look down upon dismounted combatants, defending the honor of the Grails is of utmost importance, thus this is mostly overlooked when the Grail knights are involved. Stalwart defenders and attackers, Grail knights will fight to the death in service of their Grails.;;;;;;;;;x
tp_grail_knights_1;Grail Knights;;;;;;;;;x
tp_grail_knights_2;Grail Knights;;;;;;;;;x
tp_grail_knights_3;Grail Knights;;;;;;;;;x
tp_grail_knights_4;Grail Knights;;;;;;;;;x
tp_grail_knights_5;Grail Knights;;;;;;;;;x
tp_grail_knights_6;Grail Knights;;;;;;;;;x
tp_grail_knights_1_desc;Here is where the mighty Grail knights are trained. Given the finest steeds, weapons and armor blessed by the Grail itself, these mighty warriors will defend the monastery with their lives. Should a Grail monastery be captured by a vampire, they normally will convert the normal Grail effigies to the Bloody Grail, a similar religious belief, but with obvious vampiric influences.;;;;;;;;;x
tp_damsel_quarters_1;Damsel Quarters;;;;;;;;;x
tp_damsel_quarters_2;Damsel Quarters;;;;;;;;;x
tp_damsel_quarters_1_desc;While most, if not all Damsels travel Bretonnia and the world at large, each monastery is equipped for all the needs a travelling Damsel may require. This includes a large bodyguard retinue.;;;;;;;;;x
tp_blood_keep_1;Blood Keep;;;;;;;;;x
tp_blood_keep_2;Blood Keep;;;;;;;;;x
tp_blood_keep_1_desc;The Blood Keep is a castle-like structure build near or sometimes on top of a Grail monastery, and acts much like the Damsel quarters of regular Grail monastery. Unlike those, however, these keeps house vampire knights and Blood Grail knights.;;;;;;;;;x
#Dwarfs#;;;;;;;;;;;;;;
tb_azril_ungol;Ruins of Karak Eight Peaks;;;;;;;;;x
ca_karak_eightpeaks;Karak Eight Peaks;;;;;;;;;x
ca_karak_eightpeaks_desc;Karak Eight Peaks, also known as Vala-Azril-Ungol ( “Queen of the Silver Depths” in Khazalid ), was one of the greatest Dwarf holds, rivaling even Karaz-a-Karak in size and power. It was located in a great bowl-shaped valley, ringed by eight high peaks. Above the surface, walls encompassed a vast area, but most of the city was built below ground. Below the earth, the city was a made up of courts and plazas with great vaulted ceilings, and further below, the tombs of the Dwarf kings and deep mines. Its fall to a combined Skaven-Night Goblin invasion meant the end of the Dwarf Golden Age. Since then, many a member of Clan Angrund has tried to reclaim their ancestral homeland from the vermin infesting it, unsuccessfully..;;;;;;;;;x
#Norsca#;;;;;;;;;;;;;;
tb_warrior_cult;Warrior Cult;;;;;;;;;x
tb_norscan_fort_1;Minor Hold;;;;;;;;;x
tb_norscan_fort_2;Small Hold;;;;;;;;;x
tb_norscan_fort_3;Large Hold;;;;;;;;;x
tb_norscan_fort_4;Luxurious Hold;;;;;;;;;x
tb_reaver_port_1;Reaver's Den;;;;;;;;;x
tb_reaver_port_2;Reaver's Den;;;;;;;;;x
tb_reaver_port_3;Reaver's Den;;;;;;;;;x
tb_reaver_port_4;Reaver's Den;;;;;;;;;x
tb_norscan_warriors_1;Warrior Gathering Grounds;;;;;;;;;x
tb_norscan_warriors_2;Warrior Gathering Grounds;;;;;;;;;x
tb_norscan_warriors_3;Warrior Gathering Grounds;;;;;;;;;x
tb_norscan_warriors_4;Warrior Gathering Grounds;;;;;;;;;x
tb_cavalry_range_1;Cavalry Range;;;;;;;;;x
tb_cavalry_range_2;Cavalry Range;;;;;;;;;x
tb_cavalry_range_3;Cavalry Range;;;;;;;;;x
tb_cavalry_range_4;Cavalry Range;;;;;;;;;x
#Ulthuan#;;;;;;;;;;;;;;
ct_citizenguard_1;Citizen Militia Barracks;;;;;;;;;x
ct_citizenguard_2;Citizen Militia Barracks;;;;;;;;;x
ct_citizenguard_3;Citizen Militia Barracks;;;;;;;;;x
ct_citizenguard_4;Citizen Militia Barracks;;;;;;;;;x
ct_citizenguard_5;Citizen Militia Barracks;;;;;;;;;x
ct_citizenguard_6;Citizen Militia Barracks;;;;;;;;;x
ct_citizenguard_1_desc;Asur citizens are known through the world to have a good amount of military training. They have to, as danger lurks even on their continent of Ulthuan.;;;;;;;;;x
ct_asurmarketplace_1;Asur Market District;;;;;;;;;x
ct_asurmarketplace_2;Asur Market District;;;;;;;;;x
ct_asurmarketplace_3;Asur Market District;;;;;;;;;x
ct_asurmarketplace_4;Asur Market District;;;;;;;;;x
ct_asurmarketplace_5;Asur Market District;;;;;;;;;x
ct_asurmarketplace_6;Asur Market District;;;;;;;;;x
ct_asurport_1;Asur Wharf;;;;;;;;;x
ct_asurport_2;Asur Wharf;;;;;;;;;x
ct_asurport_3;Asur Wharf;;;;;;;;;x
ct_asurport_4;Asur Wharf;;;;;;;;;x
ct_asurport_5;Asur Wharf;;;;;;;;;x
ct_asurport_1_desc;Asur Wharfs are the life-blood of New world commerce, as most ships must dock in Ulthuan's ports to rest, resupply, and of course, pay fees and tariffs.;;;;;;;;;x
ct_asur_guards_1;Veteran Asur Guardhold;;;;;;;;;x
ct_asur_guards_2;Veteran Asur Guardhold;;;;;;;;;x
ct_asur_guards_3;Veteran Asur Guardhold;;;;;;;;;x
ct_asur_guards_4;Veteran Asur Guardhold;;;;;;;;;x
ct_asur_guards_1_desc;Here is where the oldest and most respected of the Asur citizen guards reside, living the life of a minor noble, being able to afford the best equipment, and their desires seen to by servants. Their resolve in battle is legendary, and this inspires other Asur to do the same.;;;;;;;;;x
ct_asurtraining_grounds_1;Asur Community;;;;;;;;;x
ct_asurtraining_grounds_2;Asur Town;;;;;;;;;x
ct_asurtraining_grounds_3;Asur City;;;;;;;;;x
ct_asurtraining_grounds_4;Asur Major City;;;;;;;;;x
ct_asurtraining_grounds_5;Small Asur Metropolis;;;;;;;;;x
ct_asurtraining_grounds_6;Huge Asur Metropolis;;;;;;;;;x
ct_asurtraining_grounds_1_desc;Asur live mostly in or around fortified Mansions and community gathering points, spreading ideas, gossip, and enjoying themselves in relative harmony.;;;;;;;;;x
ca_asur_keep_1;Fortified Mansion;;;;;;;;;x
ca_asur_keep_2;Fortified Mansion;;;;;;;;;x
ca_asur_keep_3;Fortified Mansion;;;;;;;;;x
ca_asur_keep_4;Fortified Mansion;;;;;;;;;x
ca_asur_keep_5;Fortified Mansion;;;;;;;;;x
ca_asur_keep_6;Fortified Mansion;;;;;;;;;x
ca_asur_keep_1_desc;Asur do not build castles or keeps, instead, they build exquisite and luxurious mansions to house themselves, their court, and their servants. Luxury should not be confused for weakness, however, as Asur mansions are very heavily fortified, and are much more resilient and stronger than they look.;;;;;;;;;x
ca_asuryan_armory_1;Asur Armory;;;;;;;;;x
ca_asuryan_armory_2;Asur Armory;;;;;;;;;x
ca_asuryan_armory_3;Asur Armory;;;;;;;;;x
ca_asuryan_armory_4;Asur Armory;;;;;;;;;x
ca_asuryan_armory_1_desc;Asur armories are where the fablied high Elf blacksmiths, armorsmiths, and fletchers work tirelessly to produce their crafts not only for themselves, but for the citizen militia that uses the items in battle. While not nearly as impressive as Dwarf workship, High Elf worksmanship is nothing to scoff at either.;;;;;;;;;x
ca_cavalry_militia_1;Cavalry Militia Quarters;;;;;;;;;x
ca_cavalry_militia_2;Cavalry Militia Quarters;;;;;;;;;x
ca_cavalry_militia_3;Cavalry Militia Quarters;;;;;;;;;x
ca_cavalry_militia_4;Cavalry Militia Quarters;;;;;;;;;x
ca_cavalry_militia_1_desc;Most Asur are not known for their horsemenship, that is normally reserved for the riders of Ellyrios, Tiranoc, Caledor, or Cothique, but there are some of the lesser nobility that can afford to practice this art form.;;;;;;;;;x
ca_asuryan_artisans_1;Asur Artisan's Quarters;;;;;;;;;x
ca_asuryan_artisans_2;Asur Artisan's Quarters;;;;;;;;;x
ca_asuryan_artisans_3;Asur Artisan's Quarters;;;;;;;;;x
ca_asuryan_artisans_4;Asur Artisan's Quarters;;;;;;;;;x
ca_asuryan_artisans_5;Asur Artisan's Quarters;;;;;;;;;x
ca_asuryan_artisans_1_desc;Every Asur noble worth his salt has at least some Asur craftsman or woman in their court, from Jewelsmiths to Artists and even Furniture designers, all in the name of increasing their standing in Asur society. This also has the added bonus of increasing trade and buisness near the Mansion, and spreading new techniques and ideas to the settlemant.;;;;;;;;;x
ca_avelorni_militia_1;Avelorni Militia Quarters;;;;;;;;;x
ca_avelorni_militia_2;Avelorni Militia Quarters;;;;;;;;;x
ca_avelorni_militia_3;Avelorni Militia Quarters;;;;;;;;;x
ca_avelorni_militia_4;Avelorni Militia Quarters;;;;;;;;;x
ca_avelorni_militia_5;Avelorni Militia Quarters;;;;;;;;;x
ca_avelorni_militia_1_desc;Avelorn is homeland of the Everqueens and spiritual center of all Asur folk. As such, it's nobility spend more wealth on equiping and training their citizen Militia than most of realms within Ulthuan.;;;;;;;;;x
ca_Acavalry_1;Avelorni Cavalry Quarters;;;;;;;;;x
ca_Acavalry_2;Avelorni Cavalry Quarters;;;;;;;;;x
ca_Acavalry_3;Avelorni Cavalry Quarters;;;;;;;;;x
ca_Acavalry_4;Avelorni Cavalry Quarters;;;;;;;;;x
ca_Acavalry_5;Avelorni Cavalry Quarters;;;;;;;;;x
ca_Acavalry_1_desc;Avelorn is homeland of the Everqueens and spiritual center of all Asur folk. As such, it's nobility spend more wealth on equiping and training their citizen Militia than most of realms within Ulthuan.;;;;;;;;;x
ca_sisters_avelorn_1;Sisters of Avelorn;;;;;;;;;x
ca_sisters_avelorn_2;Sisters of Avelorn;;;;;;;;;x
ca_sisters_avelorn_3;Sisters of Avelorn;;;;;;;;;x
ca_sisters_avelorn_4;Sisters of Avelorn;;;;;;;;;x
ca_sisters_avelorn_1_desc;The Sisters of Avelorn are the Everqueen's elite bodyguards, designated to protect their Everqueen whatever the cost. They also make for elite soldiers in Avelorni hosts.;;;;;;;;;x
ca_caledori_militia_1;Caledori Militia Quarters;;;;;;;;;x
ca_caledori_militia_2;Caledori Militia Quarters;;;;;;;;;x
ca_caledori_militia_3;Caledori Militia Quarters;;;;;;;;;x
ca_caledori_militia_4;Caledori Militia Quarters;;;;;;;;;x
ca_caledori_militia_5;Caledori Militia Quarters;;;;;;;;;x
ca_caledori_militia_1_desc;Caledor is a realm of great martial prowess and pride, reflected in their Silver-Helm and Dragon Prince Riders. Their Militia forces composed of dismounted Riders, and while they do not have their mounts, they are strong opponents none the less.;;;;;;;;;x
ca_Ccavalry_1;Caledori Silver-Helm Quarters;;;;;;;;;x
ca_Ccavalry_2;Caledori Silver-Helm Quarters;;;;;;;;;x
ca_Ccavalry_3;Caledori Silver-Helm Quarters;;;;;;;;;x
ca_Ccavalry_4;Caledori Silver-Helm Quarters;;;;;;;;;x
ca_Ccavalry_5;Caledori Silver-Helm Quarters;;;;;;;;;x
ca_Ccavalry_1_desc;Silver-Helm riders are the fists of Asur armies, charging valiantly into enemy lines, crushing those that dare stand in their way. Caledori Silver-Helms are no different in that regard, but are more experienced, and have better equipment than most other Helms.;;;;;;;;;x
ca_dp_caledor_1;Dragon Prince Quarters;;;;;;;;;x
ca_dp_caledor_2;Dragon Prince Quarters;;;;;;;;;x
ca_dp_caledor_3;Dragon Prince Quarters;;;;;;;;;x
ca_dp_caledor_4;Dragon Prince Quarters;;;;;;;;;x
ca_dp_caledor_1_desc;Caledor is known for many things, but above all are it's Dragon Princes. Composed of lesser and highborn nobility, Dragon Princes are fearsome sights to behold, and strike at their enemies with astonishing grace and confidence, every strike hitting it's mark.;;;;;;;;;x
ca_chracian_militia_1;Chracian Militia Quarters;;;;;;;;;x
ca_chracian_militia_2;Chracian Militia Quarters;;;;;;;;;x
ca_chracian_militia_3;Chracian Militia Quarters;;;;;;;;;x
ca_chracian_militia_4;Chracian Militia Quarters;;;;;;;;;x
ca_chracian_militia_5;Chracian Militia Quarters;;;;;;;;;x
ca_chracian_militia_1_desc;Chrace is a heavily forest realm, and also lies on the invasion path for malekith's constant incursions into Ulthuan. Due to this, the Militia of Chrace is well prepared for war, providing stout arms for the defense of Ulthuan.;;;;;;;;;x
ca_CCcavalry_1;Chrace Cavalry Quarters;;;;;;;;;x
ca_CCcavalry_2;Chrace Cavalry Quarters;;;;;;;;;x
ca_CCcavalry_3;Chrace Cavalry Quarters;;;;;;;;;x
ca_CCcavalry_4;Chrace Cavalry Quarters;;;;;;;;;x
ca_CCcavalry_5;Chrace Cavalry Quarters;;;;;;;;;x
ca_CCcavalry_1_desc;Chrace is a heavily forest realm, and also lies on the invasion path for malekith's constant incursions into Ulthuan. Due to this, the Militia of Chrace is well prepared for war, providing stout arms for the defense of Ulthuan.;;;;;;;;;x
ca_wl_chrace_1;White-Lions of Chrace;;;;;;;;;x
ca_wl_chrace_2;White-Lions of Chrace;;;;;;;;;x
ca_wl_chrace_3;White-Lions of Chrace;;;;;;;;;x
ca_wl_chrace_4;White-Lions of Chrace;;;;;;;;;x
ca_wl_chrace_1_desc;The White-Lions of Chrace are an elite heavy infantry fighting force, from the forests of Chrace. To become a White-Lion, one must go deep into the forests of Chrace and slay a white Lion, and take the pelt for oneself.;;;;;;;;;x
ca_cothiq_militia_1;Cothiq Militia Quarters;;;;;;;;;x
ca_cothiq_militia_2;Cothiq Militia Quarters;;;;;;;;;x
ca_cothiq_militia_3;Cothiq Militia Quarters;;;;;;;;;x
ca_cothiq_militia_4;Cothiq Militia Quarters;;;;;;;;;x
ca_cothiq_militia_5;Cothiq Militia Quarters;;;;;;;;;x
ca_cothiq_militia_1_desc;Cothique is one of the outer realms of Ulthuan, and one of the most populous of realms. Due to this advantage, Cothique's Militia levies are much larger than the other realms', but are less well equipped. This does not make them any less potent, however, as Cothique supplies Ulthuan with her Mariners for her navy.;;;;;;;;;x
ca_CCCcavalry_1;Cothiq Cavalry Quarters;;;;;;;;;x
ca_CCCcavalry_2;Cothiq Cavalry Quarters;;;;;;;;;x
ca_CCCcavalry_3;Cothiq Cavalry Quarters;;;;;;;;;x
ca_CCCcavalry_4;Cothiq Cavalry Quarters;;;;;;;;;x
ca_CCCcavalry_5;Cothiq Cavalry Quarters;;;;;;;;;x
ca_CCCcavalry_1_desc;Cothique is one of the outer realms of Ulthuan, and one of the most populous of realms. Due to this advantage, Cothique's Militia levies are much larger than the other realms', but are less well equipped. This does not make them any less potent, however, as Cothique supplies Ulthuan with her Mariners for her navy.;;;;;;;;;x
ca_sg_cothiq_1;Cothiq Mariners;;;;;;;;;x
ca_sg_cothiq_2;Cothiq Mariners;;;;;;;;;x
ca_sg_cothiq_3;Cothiq Mariners;;;;;;;;;x
ca_sg_cothiq_4;Cothiq Mariners;;;;;;;;;x
ca_sg_cothiq_1_desc;Cothique's primary speciality is fishing, and not just fishing, but Sailory as well. Cothique Marines are some of the finest in all of Ulthuan, rivaled only by the Lothern Seaguard, and more than a match for Dark Elf Corsairs. Cothiq Marines are also some of Cothique's more well equipped troops, and can take quite a punishing before being forced to retreat.;;;;;;;;;x
ca_eatainian_militia_1;Eatainian Seaguard Quarters;;;;;;;;;x
ca_eatainian_militia_2;Eatainian Seaguard Quarters;;;;;;;;;x
ca_eatainian_militia_3;Eatainian Seaguard Quarters;;;;;;;;;x
ca_eatainian_militia_4;Eatainian Seaguard Quarters;;;;;;;;;x
ca_eatainian_militia_5;Eatainian Seaguard Quarters;;;;;;;;;x
ca_eatainian_militia_1_desc;Eatainian Seaguards are, without a doubt, the finest sailors Ulthuan can muster. Unsavory by High Elf standards, these grim marines are a tough fighting force, capable of fighting on sea and land, whenever the need arises. With Lothern being such a significant port in the New World, it needs to be.;;;;;;;;;x
ca_ecavalry_1;Eatainian Cavalry Quarters;;;;;;;;;x
ca_ecavalry_2;Eatainian Cavalry Quarters;;;;;;;;;x
ca_ecavalry_3;Eatainian Cavalry Quarters;;;;;;;;;x
ca_ecavalry_4;Eatainian Cavalry Quarters;;;;;;;;;x
ca_ecavalry_5;Eatainian Cavalry Quarters;;;;;;;;;x
ca_ecavalry_1_desc;Lothern is not known to have horsemanship traditions, so more often than not, these cavalrymen are imported from Ellyrion and Chrace to supplement it's Militia forces with cavalry.;;;;;;;;;x
ca_cp_e_1;Lothern Trading Company;;;;;;;;;x
ca_cp_e_2;Lothern Trading Company Warehouse;;;;;;;;;x
ca_cp_e_3;Lothern Trading Company Storage Facility;;;;;;;;;x
ca_cp_e_4;Lothern Trading Company Metroplaza;;;;;;;;;x
ca_cp_e_1_desc;Lothern is the center of all trading in the New World, nothing comes or goes without consent from Ulthuan, and Lothern's Trading Companies are the first responders to all outsiders wishing to make port, whether it be to sell, buy, or just passing by.;;;;;;;;;x
ca_ellyrian_militia_1;Ellyrian Militia Quarters;;;;;;;;;x
ca_ellyrian_militia_2;Ellyrian Militia Quarters;;;;;;;;;x
ca_ellyrian_militia_3;Ellyrian Militia Quarters;;;;;;;;;x
ca_ellyrian_militia_4;Ellyrian Militia Quarters;;;;;;;;;x
ca_ellyrian_militia_5;Ellyrian Militia Quarters;;;;;;;;;x
ca_ellyrian_militia_1_desc;Ellyrion is a realm of flowing hills and long plains, perfect for cavalry warfare. Thus, Ellyrion does not field a massive foot-based army, instead fielding a large cavalry-centric army. Ellyrion Reavers are some of the finest skirmisher cavalry in the world, and it's light cavalry support is never far from the stragglers, picking them off as they run.;;;;;;;;;x
ca_eecavalry_1;Ellyrian Cavalry Quarters;;;;;;;;;x
ca_eecavalry_2;Ellyrian Cavalry Quarters;;;;;;;;;x
ca_eecavalry_3;Ellyrian Cavalry Quarters;;;;;;;;;x
ca_eecavalry_4;Ellyrian Cavalry Quarters;;;;;;;;;x
ca_eecavalry_5;Ellyrian Cavalry Quarters;;;;;;;;;x
ca_eecavalry_6;Ellyrian Cavalry Quarters;;;;;;;;;x
ca_eecavalry_1_desc;Ellyrion is a realm of flowing hills and long plains, perfect for cavalry warfare. Thus, Ellyrion does not field a massive foot-based army, instead fielding a large cavalry-centric army. Ellyrion Reavers are some of the finest skirmisher cavalry in the world, and it's light cavalry support is never far from the stragglers, picking them off as they run.;;;;;;;;;x
ca_reavers_e_1;Reavers of Ellyrion;;;;;;;;;x
ca_reavers_e_2;Reavers of Ellyrion;;;;;;;;;x
ca_reavers_e_3;Reavers of Ellyrion;;;;;;;;;x
ca_reavers_e_4;Reavers of Ellyrion;;;;;;;;;x
ca_reavers_e_1_desc;Ellyrion horsemen are feared through the world, but nothing strikes more fear into the hearts of Ulthuan's enemies more than Ellyrion Reavers. Equipped with the best light armor, swords, and bows, and given some of the fastest and strongest horses, Ellyrion Reavers are deadly skirmisher cavalry units that harry and harass enemy lines, and cut down routed units.;;;;;;;;;x
ca_nagarythi_militia_1;Nagarythi Militia Quarters;;;;;;;;;x
ca_nagarythi_militia_2;Nagarythi Militia Quarters;;;;;;;;;x
ca_nagarythi_militia_3;Nagarythi Militia Quarters;;;;;;;;;x
ca_nagarythi_militia_4;Nagarythi Militia Quarters;;;;;;;;;x
ca_nagarythi_militia_1_desc;The Shadowlands are all that remains of the wonderous realm of Nagarythe, homeland of the Dark Elfs. It is a broken, and sparsly populated land, instead of civilized Asur principles, the land is governed by the Shadow warriors, bitter nomadic warriors that are reknown for their gurrella style warfare and their skills with bow and blade.;;;;;;;;;x
ca_ncavalry_1;Nagarythi Cavalry Quarters;;;;;;;;;x
ca_ncavalry_2;Nagarythi Cavalry Quarters;;;;;;;;;x
ca_ncavalry_3;Nagarythi Cavalry Quarters;;;;;;;;;x
ca_ncavalry_4;Nagarythi Cavalry Quarters;;;;;;;;;x
ca_ncavalry_5;Nagarythi Cavalry Quarters;;;;;;;;;x
ca_ncavalry_1_desc;The Shadowlands are all that remains of the wonderous realm of Nagarythe, homeland of the Dark Elfs. It is a broken, and sparsly populated land, instead of civilized Asur principles, the land is governed by the Shadow warriors, bitter nomadic warriors that are reknown for their gurrella style warfare and their skills with bow and blade.;;;;;;;;;x
ca_sw_n_1;Shadow Warriors of Nagarythe;;;;;;;;;x
ca_sw_n_2;Shadow Warriors of Nagarythe;;;;;;;;;x
ca_sw_n_3;Shadow Warriors of Nagarythe;;;;;;;;;x
ca_sw_n_4;Shadow Warriors of Nagarythe;;;;;;;;;x
ca_sw_n_1_desc;The Shadowlands are a tough and merciless land, where civilization is shunned, and a nomadic exsistance presuded. But from these hardships arise warriors of steel and shadow, tempered by their homeland, Nagarythi Shadow Warriors are expert swordsmen and archers, able to strike at the most unexpected of times and places, Dark Elf invaders rightly fear invading through the shadowlands, and even their Asur brothers distrust them.;;;;;;;;;x
ca_sapherian_militia_1;Sapherian Soldiery Quarters;;;;;;;;;x
ca_sapherian_militia_2;Sapherian Soldiery Quarters;;;;;;;;;x
ca_sapherian_militia_3;Sapherian Soldiery Quarters;;;;;;;;;x
ca_sapherian_militia_4;Sapherian Soldiery Quarters;;;;;;;;;x
ca_sapherian_militia_1_desc;Saphery is one of the inner kingdoms of Ulthuan, home to most of Ulthuan's master mages and swordsmen. Due to this large pool of experience and knowledge in both spellcasting and warfare, Saphery troops are less militia, and more trained, professional soldiers instead.;;;;;;;;;x
ca_sphoenix_1;Sapherian Phoenix Guard Quarters;;;;;;;;;x
ca_sphoenix_2;Sapherian Phoenix Guard Quarters;;;;;;;;;x
ca_sphoenix_3;Sapheian Phoenix Guard Quarters;;;;;;;;;x
ca_sphoenix_4;Sapherian Phoenix Guard Quarters;;;;;;;;;x
ca_sphoenix_1_desc;Sapherian Phoenix guards are the elite guards of high ranking Elf officials, or elite soldiers for Elf war hosts. Masters of their craft, they are bound by magic to never speak, and are eternally loyal to their superiors.;;;;;;;;;x
ca_smh_s_1;Swordmasters of Hoeth;;;;;;;;;x
ca_smh_s_2;Swordmasters of Hoeth;;;;;;;;;x
ca_smh_s_3;Swordmasters of Hoeth;;;;;;;;;x
ca_smh_s_4;Swordmasters of Hoeth;;;;;;;;;x
ca_smh_s_1_desc;When there comes a problem that the local Elf militia units cannot handle, the task falls upon the best swordsmen in all the realsm of Ulthuan, the Swordmasters of Hoeth. Spending decades, even centuries perfecting their mastery over the blade, these champions of Ulthuan are the hammer of any Ulthuan host.;;;;;;;;;x
ca_tiranoci_militia_1;Tiranoci Militia Quarters;;;;;;;;;x
ca_tiranoci_militia_2;Tiranoci Militia Quarters;;;;;;;;;x
ca_tiranoci_militia_3;Tiranoci Militia Quarters;;;;;;;;;x
ca_tiranoci_militia_4;Tiranoci Militia Quarters;;;;;;;;;x
ca_tiranoci_militia_1_desc;Tiranoc is the western most realm of Ulthuan, and is also a realm that shows great interest in the outside world, but unlike Eatainia, Tiranoc is not interested in trading or helping the natives, instead, they wish to expand Elf influence at the cost of the native population's influence. As a result, Tiranoc is not as populated as most other realms, but isn't so severly depopulated as to match Yvress in lack of population.;;;;;;;;;x
ca_tcavalry_1;Tiranoci Cavalry Quarters;;;;;;;;;x
ca_tcavalry_2;Tiranoci Cavalry Quarters;;;;;;;;;x
ca_tcavalry_3;Tiranoci Cavalry Quarters;;;;;;;;;x
ca_tcavalry_4;Tiranoci Cavalry Quarters;;;;;;;;;x
ca_tcavalry_1_desc;Tiranoc is the western most realm of Ulthuan, and is also a realm that shows great interest in the outside world, but unlike Eatainia, Tiranoc is not interested in trading or helping the natives, instead, they wish to expand Elf influence at the cost of the native population's influence. As a result, Tiranoc is not as populated as most other realms, but isn't so severly depopulated as to match Yvress in lack of population.;;;;;;;;;x
ca_chariot_t_1;Tiranoci Charioteers;;;;;;;;;x
ca_chariot_t_2;Tiranoci Charioteers;;;;;;;;;x
ca_chariot_t_3;Tiranoci Charioteers;;;;;;;;;x
ca_chariot_t_4;Tiranoci Charioteers;;;;;;;;;x
ca_chariot_t_1_desc;Before the great Sundering of Ulthuan, Tor-Anoc used to be filled with chariots, whether it was for racing, travelling, or warfare. After the sundering, however, the tradition of using chariots for anything but warfare has faded, and now instead instill fear in the hearts of enemies as they cut down any formation foolish enough to fight against them.;;;;;;;;;x
