#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_contempt;Contempt;;;;;;;;;x
beardling;Beardling;;;;;;;;;x
beardling_desc;A beardling is a young Dwarf who has not been able to grow a long beard yet and they are therefore not very respected and are seen as children by the older Dwarfs;;;;;;;;;x
dwarf_warrior;Dwarf Warrior;;;;;;;;;x
dwarf_warrior_desc;The Dwarf warriors are fierce warriors, fighting for their homeland with pride and determination. They are the main bulk of the Dwarf military but that does not make them any less formidable.;;;;;;;;;x
hammerer;Hammerer;;;;;;;;;x
hammerer_desc;Hammerers are the elite bodyguards of their liege, fighting with powerful hammers and great skill against their enemies.;;;;;;;;;x
quarreller;Quarreller;;;;;;;;;x
quarreller_desc;Quarrellers are Dwarfs armed with heavy crossbows that can deliver the death punch to any orc in the blink of an eye.;;;;;;;;;x
thunderer;Thunderer;;;;;;;;;x
thunderer_desc;Thunderers are Dwarfs armed with handguns which can penetrate most armour. The handguns may have a shorter range than the crossbows but that does not make them any less deadly.;;;;;;;;;x
longbeard;Longbeard;;;;;;;;;x
longbeard_desc;The longbeards are battle-hardened veterans and they fight with a lot of ferocity and great skill. While other regiments may falter so will the longbeards never stop till their enemy lies dead beneath their mighty axes. Being the battle-hardened veterans of a high age that they are, their beards are very long, therefore the name longbeards.;;;;;;;;;x
ironbreaker;Ironbreaker;;;;;;;;;x
ironbreaker_desc;Ironbreakers are the defenders of the underground, fighting night goblins and skaven deep beneath their hold in the darkness of the mines. Few enemies can stand up to the mighty onslaught of these Dwarfs on their home turf.;;;;;;;;;x
quarrellers;Quarrellers;;;;;;;;;;;;;x
thunderers;Thunderers;;;;;;;;;;;;;x
title_hammerer;Hammerer;;;;;;;;;;;;;x
title_hammerer_desc;Offer this character a place in your hammerer bodyguard. Only the best of the best are allowed to join this elite bodyguard and you think this character may be one of them...;;;;;;;;;;;;;x
d_the_hammerers;The Hammerers;;;;;;;;;x
d_the_hammerers_adj;Hammerer;;;;;;;;;x
