PROV389;Sigmaringen;Sigmaringen;Sigmaringen;;;;;;;;;x
PROV390;Aydemir;Aydemir;Aydemir;;;;;;;;;x
PROV391;Sopot;Sopot;Sopot;;;;;;;;;x
PROV392;Ribaritsa;Ribaritsa;Ribaritsa;;;;;;;;;x
PROV393;Blatnista;Blatnista;Blatnista;;;;;;;;;x
PROV394;Katunets;Katunets;Katunets;;;;;;;;;x
PROV395;Kathuul;Kathuul;Kathuul;;;;;;;;;x
PROV396;Poibrene;Poibrene;Poibrene;;;;;;;;;x
PROV397;Lesichovo;Lesichovo;Lesichovo;;;;;;;;;x
PROV398;Jakki;Jakki;Jakki;;;;;;;;;x
PROV399;Nyarammog;Nyarammog;Nyarammog;;;;;;;;;x
PROV400;Panitsovo;Panitsovo;Panitsovo;;;;;;;;;x
PROV401;Mokrishte;Mokrishte;Mokrishte;;;;;;;;;x
PROV402;Dragotintsi;Dragotintsi;Dragotintsi;;;;;;;;;x
PROV403;Chavdar;Chavdar;Chavdar;;;;;;;;;x
PROV404;Sarog;Sarog;Sarog;;;;;;;;;x
PROV405;Zanbaijin;Zanbaijin;Zanbaijin;;;;;;;;;x
PROV406;Izvor;Izvor;Izvor;;;;;;;;;x
PROV407;Delyan;Delyan;Delyan;;;;;;;;;x
PROV408;Skutare;Skutare;Skutare;;;;;;;;;x
PROV409;Dragoynovo;Dragoynovo;Dragoynovo;;;;;;;;;x
PROV410;Graf;Graf;Graf;;;;;;;;;x
PROV411;Arda;Arda;Arda;;;;;;;;;x
PROV412;Overjul;Overjul;Overjul;;;;;;;;;x
PROV413;Qernildom;Qernildom;Qernildom;;;;;;;;;x
PROV414;Hjornsum;Hjornsum;Hjornsum;;;;;;;;;x
PROV415;Karak Jarghal;Karak Jarghal;Karak Jarghal;;;;;;;;;x
PROV416;Unzkulak;Unzkulak;Unzkulak;;;;;;;;;x
PROV417;Karak Farjul;Karak Farjul;Karak Farjul;;;;;;;;;x
PROV418;Karak Vlag;Karak Vlag;Karak Vlag;;;;;;;;;x
PROV419;Belyavorota Pass;Belyavorota Pass;Belyavorota Pass;;;;;;;;;x
PROV420;Kazad Opulim;Kazad Opulim;Kazad Opulim;;;;;;;;;x
PROV421;Karak Brianal;Karak Brianal;Karak Brianal;;;;;;;;;x
PROV422;Karak Unlivak;Karak Unlivak;Karak Unlivak;;;;;;;;;x
PROV423;Karak Eragol;Karak Eragol;Karak Eragol;;;;;;;;;x
PROV424;Silver Pinnacle;Silver Pinnacle;Silver Pinnacle;;;;;;;;;x
PROV425;Karak Gorzul;Karak Gorzul;Karak Gorzul;;;;;;;;;x
PROV426;Plains of Kirulg;Plains of Kirulg;Plains of Kirulg;;;;;;;;;x
PROV427;Karak Zan;Karak Zan;Karak Zan;;;;;;;;;x
PROV428;Luvuag;Luvuag;Luvuag;;;;;;;;;x
PROV429;Plains of the Divuildud;Plains of the Divuildud;Plains of the Divuildud;;;;;;;;;x
PROV430;West Rock Mountain;West Rock Mountain;West Rock Mountain;;;;;;;;;x
PROV431;Karak Kor;Karak Kor;Karak Kor;;;;;;;;;x
PROV432;Ironhide;Ironhide;Ironhide;;;;;;;;;x
PROV433;Red Eye Mountain;Red Eye Mountain;Red Eye Mountain;;;;;;;;;x
PROV434;Mount Karlnir;Mount Karlnir;Mount Karlnir;;;;;;;;;x
PROV435;Kazad Hurlidan;Kazad Hurlidan;Kazad Hurlidan;;;;;;;;;x
PROV436;Slayer Keep;Slayer Keep;Slayer Keep;;;;;;;;;x
PROV437;Khazid Erakkial;Khazid Erakkial;Khazid Erakkial;;;;;;;;;x
PROV438;Karak Angazhar;Karak Angazhar;Karak Angazhar;;;;;;;;;x
PROV439;Booming Peak;Booming Peak;Booming Peak;;;;;;;;;x
PROV440;Black Fire Pass;Black Fire Pass;Black Fire Pass;;;;;;;;;x
PROV441;Cragmere;Cragmere;Cragmere;;;;;;;;;x
PROV442;Zhufbar;Zhufbar;Zhufbar;;;;;;;;;x
PROV443;Grung Gundrikson;Grung Gundrikson;Grung Gundrikson;;;;;;;;;x
PROV444;Kadrin Gorm;Kadrin Gorm;Kadrin Gorm;;;;;;;;;x
PROV445;Karak Raziak;Karak Raziak;Karak Raziak;;;;;;;;;x
PROV446;Khazid Irkulaz;Khazid Irkulaz;Khazid Irkulaz;;;;;;;;;x
PROV447;Drakenmoor;Drakenmoor;Drakenmoor;;;;;;;;;x
PROV448;Iron Hills;Iron Hills;Iron Hills;;;;;;;;;x
PROV449;Grom Peak;Grom Peak;Grom Peak;;;;;;;;;x
PROV450;Mount Gunbad;Mount Gunbad;Mount Gunbad;;;;;;;;;x
PROV451;Everpeak;Everpeak;Everpeak;;;;;;;;;x
PROV452;Kazad Urkbavak;Kazad Urkbavak;Kazad Urkbavak;;;;;;;;;x
PROV453;Silver Pass;Silver Pass;Silver Pass;;;;;;;;;x
PROV454;Dead Rock Gap;Dead Rock Gap;Dead Rock Gap;;;;;;;;;x
PROV455;Mount Silverspear;Mount Silverspear;Mount Silverspear;;;;;;;;;x
PROV456;Haraz;Haraz;Haraz;;;;;;;;;x
PROV457;Konar;Konar;Konar;;;;;;;;;x
PROV458;Lantai;Lantai;Lantai;;;;;;;;;x
PROV459;Dagrolad;Dagrolad;Dagrolad;;;;;;;;;x
PROV460;Sovia;Sovia;Sovia;;;;;;;;;x
PROV461;Varag Kadrin;Varag Kadrin;Varag Kadrin;;;;;;;;;x
PROV462;Thunder Mountain;Thunder Mountain;Thunder Mountain;;;;;;;;;x
PROV463;Karag Grimstok;Karag Grimstok;Karag Grimstok;;;;;;;;;x
PROV464;Mount Squighorn;Mount Squighorn;Mount Squighorn;;;;;;;;;x
PROV465;Black Crag;Black Crag;Black Crag;;;;;;;;;x
PROV466;Azgul Kadrin;Azgul Kadrin;Azgul Kadrin;;;;;;;;;x
PROV467;Azril-Ungol;Azril-Ungol;Azril-Ungol;;;;;;;;;x
PROV468;Karak Azgal;Karak Azgal;Karak Azgal;;;;;;;;;x
PROV469;Kazad Migdal;Kazad Migdal;Kazad Migdal;;;;;;;;;x
PROV470;Karak Azul;Karak Azul;Karak Azul;;;;;;;;;x
PROV471;Cripple Peak;Cripple Peak;Cripple Peak;;;;;;;;;x
PROV472;Desolation;Desolation;Desolation;;;;;;;;;x
PROV473;Fire Mountain;Fire Mountain;Fire Mountain;;;;;;;;;x
PROV474;Adad-Nirari;Adad-Nirari;Adad-Nirari;;;;;;;;;x
PROV475;Abraq;Abraq;Abraq;;;;;;;;;x
PROV476;Zanen Ruvalk;Zanen Ruvalk;Zanen Ruvalk;;;;;;;;;x
PROV477;Baartak;Baartak;Baartak;;;;;;;;;x
PROV478;Zharr-Naggrund;Zharr-Naggrund;Zharr-Naggrund;;;;;;;;;x
PROV479;Unzkadrin;Unzkadrin;Unzkadrin;;;;;;;;;x
PROV480;Skreefel;Skreefel;Skreefel;;;;;;;;;x
PROV481;Gash Kadrak;Gash Kadrak;Gash Kadrak;;;;;;;;;x
PROV482;Gazan-Garaz;Gazan-Garaz;Gazan-Garaz;;;;;;;;;x
PROV483;Ghal;Ghal;Ghal;;;;;;;;;x
PROV484;Gorlgal;Gorlgal;Gorlgal;;;;;;;;;x
PROV485;Azgram;Azgram;Azgram;;;;;;;;;x
PROV486;Mizpazan;Mizpazan;Mizpazan;;;;;;;;;x
PROV487;Ossarl;Ossarl;Ossarl;;;;;;;;;x
PROV488;Sklepgor;Sklepgor;Sklepgor;;;;;;;;;x
PROV489;Olnzar;Olnzar;Olnzar;;;;;;;;;x
PROV490;Igragor;Igragor;Igragor;;;;;;;;;x
PROV491;Zagros;Zagros;Zagros;;;;;;;;;x
PROV492;Behiston Wastes;Behiston Wastes;Behiston Wastes;;;;;;;;;x
PROV493;Barak Zharr;Barak Zharr;Barak Zharr;;;;;;;;;x
PROV494;The Sentinels;The Sentinels;The Sentinels;;;;;;;;;x
PROV495;Crookback Mountain;Crookback Mountain;Crookback Mountain;;;;;;;;;x
PROV496;Morzarn;Morzarn;Morzarn;;;;;;;;;x
PROV497;Mount Grey Hag;Mount Grey Hag;Mount Grey Hag;;;;;;;;;x
PROV498;Pazuzu;Pazuzu;Pazuzu;;;;;;;;;x
PROV499;Morogoth;Morogoth;Morogoth;;;;;;;;;x
PROV500;Sabarta;Sabarta;Sabarta;;;;;;;;;x
PROV501;Tanahk;Tanahk;Tanahk;;;;;;;;;x
PROV502;Tharumagi;Tharumagi;Tharumagi;;;;;;;;;x
PROV503;Eana;Eana;Eana;;;;;;;;;x
PROV504;Vorag;Vorag;Vorag;;;;;;;;;x
PROV505;Teresca;Teresca;Teresca;;;;;;;;;x
PROV506;Sotomarca;Sotomarca;Sotomarca;;;;;;;;;x
PROV507;Cabrera;Cabrera;Cabrera;;;;;;;;;x
PROV508;Sobremarca;Sobremarca;Sobremarca;;;;;;;;;x
PROV509;Mendoza;Mendoza;Mendoza;;;;;;;;;x
PROV510;Alabreda;Alabreda;Alabreda;;;;;;;;;x
PROV511;Castillar;Castillar;Castillar;;;;;;;;;x
PROV512;Murilla;Murilla;Murilla;;;;;;;;;x
PROV513;Cadenas;Cadenas;Cadenas;;;;;;;;;x
PROV514;Barataria;Barataria;Barataria;;;;;;;;;x
PROV515;Barboza;Barboza;Barboza;;;;;;;;;x
PROV516;Calís;Calís;Calís;;;;;;;;;x
PROV517;Alquézaro;Alquézaro;Alquézaro;;;;;;;;;x
PROV518;Bajamar;Bajamar;Bajamar;;;;;;;;;x
PROV519;Cantabro;Cantabro;Cantabro;;;;;;;;;x
PROV520;Bilbali;Bilbali;Bilbali;;;;;;;;;x
PROV521;Varda;Varda;Varda;;;;;;;;;x
PROV522;Viacruz;Viacruz;Viacruz;;;;;;;;;x
PROV523;Sodana;Sodana;Sodana;;;;;;;;;x
PROV524;Nunia;Nunia;Nunia;;;;;;;;;x
PROV525;Baraiz;Baraiz;Baraiz;;;;;;;;;x
PROV526;Zamalanca;Zamalanca;Zamalanca;;;;;;;;;x
PROV527;Azuara;Azuara;Azuara;;;;;;;;;x
PROV528;San Luis;San Luis;San Luis;;;;;;;;;x
PROV529;Trastámara;Trastámara;Trastámara;;;;;;;;;x
PROV530;Edeta;Edeta;Edeta;;;;;;;;;x
PROV531;Arroca;Arroca;Arroca;;;;;;;;;x
PROV532;Céfira;Céfira;Céfira;;;;;;;;;x
PROV533;Diamenterra;Diamenterra;Diamenterra;;;;;;;;;x
PROV534;Aguilar;Aguilar;Aguilar;;;;;;;;;x
PROV535;Olissipo;Olissipo;Olissipo;;;;;;;;;x
PROV536;Verín;Verín;Verín;;;;;;;;;x
PROV537;Portague;Portague;Portague;;;;;;;;;x
PROV538;Jaraiz;Jaraiz;Jaraiz;;;;;;;;;x
PROV539;Valdaña;Valdaña;Valdaña;;;;;;;;;x
PROV540;Sandoval;Sandoval;Sandoval;;;;;;;;;x
PROV541;Miramar;Miramar;Miramar;;;;;;;;;x
PROV542;Finterra;Finterra;Finterra;;;;;;;;;x
PROV543;San Pedro;San Pedro;San Pedro;;;;;;;;;x
PROV544;Belmoz;Belmoz;Belmoz;;;;;;;;;x
PROV545;Alborán;Alborán;Alborán;;;;;;;;;x
PROV546;Toletti;Toletti;Toletti;;;;;;;;;x
PROV547;Ubrique;Ubrique;Ubrique;;;;;;;;;x
PROV548;Urdango;Urdango;Urdango;;;;;;;;;x
PROV549;Torrosa;Torrosa;Torrosa;;;;;;;;;x
PROV550;Tobiedo;Tobiedo;Tobiedo;;;;;;;;;x
PROV551;Malmería;Malmería;Malmería;;;;;;;;;x
PROV552;Molina;Molina;Molina;;;;;;;;;x
PROV553;Magritta;Magritta;Magritta;;;;;;;;;x
PROV554;Garnata;Garnata;Garnata;;;;;;;;;x
PROV555;Jávea;Jávea;Jávea;;;;;;;;;x
PROV556;Villana;Villana;Villana;;;;;;;;;x
PROV557;Almagora;Almagora;Almagora;;;;;;;;;x
PROV558;Cordobra;Cordobra;Cordobra;;;;;;;;;x
PROV559;Fierra;Fierra;Fierra;;;;;;;;;x
PROV560;Osborna;Osborna;Osborna;;;;;;;;;x
PROV561;Montacute;Montacute;Montacute;;;;;;;;;x
PROV562;Solsona;Solsona;Solsona;;;;;;;;;x
PROV563;Ebria;Ebria;Ebria;;;;;;;;;x
PROV564;Siernas;Siernas;Siernas;;;;;;;;;x
PROV565;Reas;Reas;Reas;;;;;;;;;x
PROV566;Los Merinos;Los Merinos;Los Merinos;;;;;;;;;x
PROV567;Monteñas;Monteñas;Monteñas;;;;;;;;;x
PROV568;Pajena;Pajena;Pajena;;;;;;;;;x
PROV569;Las Navas;Las Navas;Las Navas;;;;;;;;;x
PROV570;Cervantes;Cervantes;Cervantes;;;;;;;;;x
PROV571;Durango;Durango;Durango;;;;;;;;;x
PROV572;Zaraguz;Zaraguz;Zaraguz;;;;;;;;;x
PROV573;Gualcázar;Gualcázar;Gualcázar;;;;;;;;;x
PROV574;Tobaro;Tobaro;Tobaro;;;;;;;;;x
PROV575;Liburni;Liburni;Liburni;;;;;;;;;x
PROV576;Illiria;Illiria;Illiria;;;;;;;;;x
PROV577;Delamata;Delamata;Delamata;;;;;;;;;x
PROV578;Aquilas;Aquilas;Aquilas;;;;;;;;;x
PROV579;Isole Sirene;Isole Sirene;Isole Sirene;;;;;;;;;x
PROV580;Scordisci;Scordisci;Scordisci;;;;;;;;;x
PROV581;Autaria;Autaria;Autaria;;;;;;;;;x
PROV582;Udolpho;Udolpho;Udolpho;;;;;;;;;x
PROV583;Ravola;Ravola;Ravola;;;;;;;;;x
PROV584;Miragliano;Miragliano;Miragliano;;;;;;;;;x
PROV585;Ebino;Ebino;Ebino;;;;;;;;;x
PROV586;Toscania;Toscania;Toscania;;;;;;;;;x
PROV587;Lambruso;Lambruso;Lambruso;;;;;;;;;x
PROV588;Campogrotta;Campogrotta;Campogrotta;;;;;;;;;x
PROV589;Vladeza;Vladeza;Vladeza;;;;;;;;;x
PROV590;Andone;Andone;Andone;;;;;;;;;x
PROV591;Trantio;Trantio;Trantio;;;;;;;;;x
PROV592;Urbimo;Urbimo;Urbimo;;;;;;;;;x
PROV593;Cenona;Cenona;Cenona;;;;;;;;;x
PROV594;Sadrono;Sadrono;Sadrono;;;;;;;;;x
PROV595;Trantine Hills;Trantine Hills;Trantine Hills;;;;;;;;;x
PROV596;Catrazza;Catrazza;Catrazza;;;;;;;;;x
PROV597;Varieno;Varieno;Varieno;;;;;;;;;x
PROV598;Malavigna;Malavigna;Malavigna;;;;;;;;;x
PROV599;Pavona;Pavona;Pavona;;;;;;;;;x
PROV600;Remas;Remas;Remas;;;;;;;;;x
PROV601;Stiani;Stiani;Stiani;;;;;;;;;x
PROV602;Astiano;Astiano;Astiano;;;;;;;;;x
PROV603;Rifraffa;Rifraffa;Rifraffa;;;;;;;;;x
PROV604;Olesi;Olesi;Olesi;;;;;;;;;x
PROV605;Spaarta;Spaarta;Spaarta;;;;;;;;;x
PROV606;Spomanti;Spomanti;Spomanti;;;;;;;;;x
PROV607;Scozzese;Scozzese;Scozzese;;;;;;;;;x
PROV608;Lorenzo;Lorenzo;Lorenzo;;;;;;;;;x
PROV609;Verezzo;Verezzo;Verezzo;;;;;;;;;x
PROV610;Portomaggiore;Portomaggiore;Portomaggiore;;;;;;;;;x
PROV611;Raverno;Raverno;Raverno;;;;;;;;;x
PROV612;Volanda;Volanda;Volanda;;;;;;;;;x
PROV613;Cittafinistre;Cittafinistre;Cittafinistre;;;;;;;;;x
PROV614;Luccini;Luccini;Luccini;;;;;;;;;x
PROV615;Pelua;Pelua;Pelua;;;;;;;;;x
PROV616;Spurio;Spurio;Spurio;;;;;;;;;x
PROV617;Organza;Organza;Organza;;;;;;;;;x
PROV618;Mintopua;Mintopua;Mintopua;;;;;;;;;x
PROV619;Aldente;Aldente;Aldente;;;;;;;;;x
PROV620;Capelli;Capelli;Capelli;;;;;;;;;x
PROV621;Sussurrio Wood;Sussurrio Wood;Sussurrio Wood;;;;;;;;;x
PROV622;Laserno;Laserno;Laserno;;;;;;;;;x
PROV623;Pavezzano;Pavezzano;Pavezzano;;;;;;;;;x
PROV624;Tepanlo;Tepanlo;Tepanlo;;;;;;;;;x
PROV625;Luparno;Luparno;Luparno;;;;;;;;;x
PROV626;Sartosa;Sartosa;Sartosa;;;;;;;;;x
PROV627;Pelremo;Pelremo;Pelremo;;;;;;;;;x
PROV628;Caprio;Caprio;Caprio;;;;;;;;;x
PROV629;Vercuso;Vercuso;Vercuso;;;;;;;;;x
PROV630;Kazad Frukund;Kazad Frukund;Kazad Frukund;;;;;;;;;x
PROV631;Grung Mizpel;Grung Mizpel;Grung Mizpel;;;;;;;;;x
PROV632;Karak Kaferkammaz;Karak Kaferkammaz;Karak Kaferkammaz;;;;;;;;;x
PROV633;Karak Ekzfilaz;Karak Ekzfilaz;Karak Ekzfilaz;;;;;;;;;x
PROV634;Grung Ikree;Grung Ikree;Grung Ikree;;;;;;;;;x
PROV635;Karak Grom;Karak Grom;Karak Grom;;;;;;;;;x
PROV636;Karak Sedazund;Karak Sedazund;Karak Sedazund;;;;;;;;;x
PROV637;Khazid Wyrwarn;Khazid Wyrwarn;Khazid Wyrwarn;;;;;;;;;x
PROV638;Domatburg;Domatburg;Domatburg;;;;;;;;;x
PROV639;Zvorak;Zvorak;Zvorak;;;;;;;;;x
PROV640;Khadiz Urbaz;Khadiz Urbaz;Khadiz Urbaz;;;;;;;;;x
PROV641;Skiros;Skiros;Skiros;;;;;;;;;x
PROV642;Platae;Platae;Platae;;;;;;;;;x
PROV643;Pugno;Pugno;Pugno;;;;;;;;;x
PROV644;Khazid Algskarag;Khazid Algskarag;Khazid Algskarag;;;;;;;;;x
PROV645;Copper Mountain;Copper Mountain;Copper Mountain;;;;;;;;;x
PROV646;Kazad Elgazund;Kazad Elgazund;Kazad Elgazund;;;;;;;;;x
PROV647;Grung Agrilebaz;Grung Agrilebaz;Grung Agrilebaz;;;;;;;;;x
PROV648;Grung Ardzufak;Grung Ardzufak;Grung Ardzufak;;;;;;;;;x
PROV649;Khazid Grimaz;Khazid Grimaz;Khazid Grimaz;;;;;;;;;x
PROV650;Karak Norn;Karak Norn;Karak Norn;;;;;;;;;x
PROV651;Karak Ziflin;Karak Ziflin;Karak Ziflin;;;;;;;;;x
PROV652;Karak Grentaz;Karak Grentaz;Karak Grentaz;;;;;;;;;x
PROV653;Horn Hold;Horn Hold;Horn Hold;;;;;;;;;x
PROV654;Karak Gantuk;Karak Gantuk;Karak Gantuk;;;;;;;;;x
PROV655;Monte Castello;Monte Castello;Monte Castello;;;;;;;;;x
PROV656;Argalis;Argalis;Argalis;;;;;;;;;x
PROV657;Myrmidens;Myrmidens;Myrmidens;;;;;;;;;x
PROV658;Pilos;Pilos;Pilos;;;;;;;;;x
PROV659;Vardanos;Vardanos;Vardanos;;;;;;;;;x
PROV660;Atreus;Atreus;Atreus;;;;;;;;;x
PROV661;Kasos;Kasos;Kasos;;;;;;;;;x
PROV662;Pelpeonna;Pelpeonna;Pelpeonna;;;;;;;;;x
PROV663;Thessos;Thessos;Thessos;;;;;;;;;x
PROV664;Achaes;Achaes;Achaes;;;;;;;;;x
PROV665;Arnalos;Arnalos;Arnalos;;;;;;;;;x
PROV666;Alynd;Alynd;Alynd;;;;;;;;;x
PROV667;Heldegrad;Heldegrad;Heldegrad;;;;;;;;;x
PROV668;Mortensholm;Mortensholm;Mortensholm;;;;;;;;;x
PROV669;Cabanal;Cabanal;Cabanal;;;;;;;;;x
PROV670;Mognia;Mognia;Mognia;;;;;;;;;x
PROV671;Hinrikness;Hinrikness;Hinrikness;;;;;;;;;x
PROV672;Vinsbrugge;Vinsbrugge;Vinsbrugge;;;;;;;;;x
PROV673;Inkodevna;Inkodevna;Inkodevna;;;;;;;;;x
PROV674;Albusdorf;Albusdorf;Albusdorf;;;;;;;;;x
PROV675;Vidovdan;Vidovdan;Vidovdan;;;;;;;;;x
PROV676;Brasov;Brasov;Brasov;;;;;;;;;x
PROV677;Quaterain;Quaterain;Quaterain;;;;;;;;;x
PROV678;Matorca;Matorca;Matorca;;;;;;;;;x
PROV679;Spinda;Spinda;Spinda;;;;;;;;;x
PROV680;Moslac;Moslac;Moslac;;;;;;;;;x
PROV681;Somjek;Somjek;Somjek;;;;;;;;;x
PROV682;Mornell;Mornell;Mornell;;;;;;;;;x
PROV683;Galiti;Galiti;Galiti;;;;;;;;;x
PROV684;Dhouda;Dhouda;Dhouda;;;;;;;;;x
PROV685;Masserschloss;Masserschloss;Masserschloss;;;;;;;;;x
PROV686;Barak Varr;Barak Varr;Barak Varr;;;;;;;;;x
PROV687;Styratia;Styratia;Styratia;;;;;;;;;x
PROV688;Munzig;Munzig;Munzig;;;;;;;;;x
PROV689;Sturgun;Sturgun;Sturgun;;;;;;;;;x
PROV690;Akendorf;Akendorf;Akendorf;;;;;;;;;x
PROV691;Kalk;Kalk;Kalk;;;;;;;;;x
PROV692;Deiter;Deiter;Deiter;;;;;;;;;x
PROV693;Mirke;Mirke;Mirke;;;;;;;;;x
PROV694;Malko;Malko;Malko;;;;;;;;;x
PROV695;Geistenmund;Geistenmund;Geistenmund;;;;;;;;;x
PROV696;Bythan;Bythan;Bythan;;;;;;;;;x
PROV697;Tanais;Tanais;Tanais;;;;;;;;;x
PROV698;Zenres;Zenres;Zenres;;;;;;;;;x
PROV699;Fatandira;Fatandira;Fatandira;;;;;;;;;x
PROV700;Aldium;Aldium;Aldium;;;;;;;;;x
PROV701;Lament;Lament;Lament;;;;;;;;;x
PROV702;Brovska;Brovska;Brovska;;;;;;;;;x
PROV703;Levrellian;Levrellian;Levrellian;;;;;;;;;x
PROV704;Varenka;Varenka;Varenka;;;;;;;;;x
PROV705;Turov;Turov;Turov;;;;;;;;;x
PROV706;Gulthac;Gulthac;Gulthac;;;;;;;;;x
PROV707;Haflok;Haflok;Haflok;;;;;;;;;x
PROV708;Clazo;Clazo;Clazo;;;;;;;;;x
PROV709;Knidus;Knidus;Knidus;;;;;;;;;x
PROV710;Blutgar;Blutgar;Blutgar;;;;;;;;;x
PROV711;Karsack;Karsack;Karsack;;;;;;;;;x
PROV712;Iron Rock;Iron Rock;Iron Rock;;;;;;;;;x
PROV713;Matul Remrit;Matul Remrit;Matul Remrit;;;;;;;;;x
PROV714;Cimmeria;Cimmeria;Cimmeria;;;;;;;;;x
PROV715;Sakaryia;Sakaryia;Sakaryia;;;;;;;;;x
PROV716;Mushki;Mushki;Mushki;;;;;;;;;x
PROV717;Paragorn;Paragorn;Paragorn;;;;;;;;;x
PROV718;Odris;Odris;Odris;;;;;;;;;x
PROV719;Crios;Crios;Crios;;;;;;;;;x
PROV720;Nonucci Island;Nonucci Island;Nonucci Island;;;;;;;;;x
PROV721;Raven Barrow;Raven Barrow;Raven Barrow;;;;;;;;;x
PROV722;Mentreda;Mentreda;Mentreda;;;;;;;;;x
PROV723;Khypris;Khypris;Khypris;;;;;;;;;x
PROV724;Sapphiro;Sapphiro;Sapphiro;;;;;;;;;x
PROV725;Ilios;Ilios;Ilios;;;;;;;;;x
PROV726;Langkt-Girt;Langkt-Girt;Langkt-Girt;;;;;;;;;x
PROV727;Langkhaz;Langkhaz;Langkhaz;;;;;;;;;x
PROV728;Karak Nazril;Karak Nazril;Karak Nazril;;;;;;;;;x
PROV729;Karak Yarazril;Karak Yarazril;Karak Yarazril;;;;;;;;;x
PROV730;Varaz Barak;Varaz Barak;Varaz Barak;;;;;;;;;x
PROV731;Zank Barak;Zank Barak;Zank Barak;;;;;;;;;x
PROV732;Gelt;Gelt;Gelt;;;;;;;;;x
PROV733;Khazid Ruvalkbar;Khazid Ruvalkbar;Khazid Ruvalkbar;;;;;;;;;x
PROV734;Kazad Dron;Kazad Dron;Kazad Dron;;;;;;;;;x
PROV735;Luwaia;Luwaia;Luwaia;;;;;;;;;x
PROV736;Adryn;Adryn;Adryn;;;;;;;;;x
PROV737;Delium;Delium;Delium;;;;;;;;;x
PROV738;Anaxia;Anaxia;Anaxia;;;;;;;;;x
PROV739;Afayan;Afayan;Afayan;;;;;;;;;x
PROV740;Koganusan;Koganusan;Koganusan;;;;;;;;;x
PROV741;Kreutzhofen;Kreutzhofen;Kreutzhofen;;;;;;;;;x
PROV742;Kybel;Kybel;Kybel;;;;;;;;;x
PROV743;Karamandere;Karamandere;Karamandere;;;;;;;;;x
PROV744;Panion;Panion;Panion;;;;;;;;;x
PROV745;Ahhiya;Ahhiya;Ahhiya;;;;;;;;;x
PROV746;Bayat;Bayat;Bayat;;;;;;;;;x
PROV747;Porsuk;Porsuk;Porsuk;;;;;;;;;x
PROV748;Serkeskal;Serkeskal;Serkeskal;;;;;;;;;x
PROV749;Kaskia;Kaskia;Kaskia;;;;;;;;;x
PROV750;Arz;Arz;Arz;;;;;;;;;x
PROV751;Udibgovos;Udibgovos;Udibgovos;;;;;;;;;x
PROV752;Eubus;Eubus;Eubus;;;;;;;;;x
PROV753;Zuwadison;Zuwadison;Zuwadison;;;;;;;;;x
PROV754;Mykal;Mykal;Mykal;;;;;;;;;x
PROV755;Komar;Komar;Komar;;;;;;;;;x
PROV756;Boetus;Boetus;Boetus;;;;;;;;;x
PROV757;Nezull;Nezull;Nezull;;;;;;;;;x
PROV758;Burushur;Burushur;Burushur;;;;;;;;;x
PROV759;Zitharis;Zitharis;Zitharis;;;;;;;;;x
PROV760;Rhothira;Rhothira;Rhothira;;;;;;;;;x
PROV761;Ekrund;Ekrund;Ekrund;;;;;;;;;x
PROV762;Mount Bloodhorn;Mount Bloodhorn;Mount Bloodhorn;;;;;;;;;x
PROV763;Hettasha;Hettasha;Hettasha;;;;;;;;;x
PROV764;Karzis;Karzis;Karzis;;;;;;;;;x
PROV765;Nerik;Nerik;Nerik;;;;;;;;;x
PROV766;Palak;Palak;Palak;;;;;;;;;x
PROV767;Kadesh;Kadesh;Kadesh;;;;;;;;;x
PROV768;Adygea;Adygea;Adygea;;;;;;;;;x
PROV769;Hattria;Hattria;Hattria;;;;;;;;;x
PROV770;Mourkain;Mourkain;Mourkain;;;;;;;;;x
PROV771;Gediz;Gediz;Gediz;;;;;;;;;x
PROV772;Akur;Akur;Akur;;;;;;;;;x
PROV773;Klatch;Klatch;Klatch;;;;;;;;;x
PROV774;Kiziril;Kiziril;Kiziril;;;;;;;;;x
PROV775;Irmak;Irmak;Irmak;;;;;;;;;x
PROV776;Gernach;Gernach;Gernach;;;;;;;;;x
PROV777;Khernum;Khernum;Khernum;;;;;;;;;x
PROV778;Indirum;Indirum;Indirum;;;;;;;;;x
PROV779;Blakmar;Blakmar;Blakmar;;;;;;;;;x
PROV780;Libis;Libis;Libis;;;;;;;;;x
PROV781;Misty Mountain;Misty Mountain;Misty Mountain;;;;;;;;;x
PROV782;Charan;Charan;Charan;;;;;;;;;x
PROV783;Qarum;Qarum;Qarum;;;;;;;;;x
PROV784;Sedg;Sedg;Sedg;;;;;;;;;x
PROV785;Orgar;Orgar;Orgar;;;;;;;;;x
PROV786;Seltar;Seltar;Seltar;;;;;;;;;x
PROV787;Arzawe;Arzawe;Arzawe;;;;;;;;;x
PROV788;Red Cloud Mountain;Red Cloud Mountain;Red Cloud Mountain;;;;;;;;;x
PROV789;Ys;Ys;Ys;;;;;;;;;x
PROV790;Erguian;Erguian;Erguian;;;;;;;;;x
PROV791;Chagrin;Chagrin;Chagrin;;;;;;;;;x
PROV792;Rocheil;Rocheil;Rocheil;;;;;;;;;x
PROV793;Moulinsard;Moulinsard;Moulinsard;;;;;;;;;x
PROV794;Lyonesse;Lyonesse;Lyonesse;;;;;;;;;x
PROV795;Caon;Caon;Caon;;;;;;;;;x
PROV796;Chastillon;Chastillon;Chastillon;;;;;;;;;x
PROV797;Martonnais;Martonnais;Martonnais;;;;;;;;;x
