#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###General;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
city_king_amazon_group;Grand Prince;;;;;;;;;;;;;x
city_king_female_amazon_group;Grand Princess;;;;;;;;;;;;;x
city_emperor_amazon_group;High Prince;;;;;;;;;;;;;x
city_emperor_female_amazon_group;High Princess;;;;;;;;;;;;;x
city_barony_of_amazon_group;City of;;;;;;;;;;;;;x
city_county_of_amazon_group;Great City of;;;;;;;;;;;;;x
city_duchy_of_amazon_group;Domain of;;;;;;;;;;;;;x
city_kingdom_of_amazon_group;Great Domain of;;;;;;;;;;;;;x
city_empire_of_amazon_group;High Domain of;;;;;;;;;;;;;x
city_barony_amazon_group;City;;;;;;;;;;;;;x
city_county_amazon_group;Great City;;;;;;;;;;;;;x
city_duchy_amazon_group;Domain;;;;;;;;;;;;;x
city_kingdom_amazon_group;Great Domain;;;;;;;;;;;;;x
city_empire_amazon_group;High Domain;;;;;;;;;;;;;x
###Arabyan Group;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_arabyan_group;Sheikh;;;;;;;;;;;;;x
tribal_baron_female_arabyan_group;Sheikha;;;;;;;;;;;;;x
tribal_count_arabyan_group;Wali;;;;;;;;;;;;;x
tribal_count_female_arabyan_group;Wali;;;;;;;;;;;;;x
tribal_duke_arabyan_group;Emir;;;;;;;;;;;;;x
tribal_duke_female_arabyan_group;Emira;;;;;;;;;;;;;x
tribal_king_arabyan_group;Sultan;;;;;;;;;;;;;x
tribal_king_female_arabyan_group;Sultana;;;;;;;;;;;;;x
tribal_emperor_arabyan_group;Great Sultan;;;;;;;;;;;;;x
tribal_emperor_female_arabyan_group;Great Sultana;;;;;;;;;;;;;x
tribal_barony_of_arabyan_group;Sheikhdom of;;;;;;;;;;;;;x
tribal_county_of_arabyan_group;Wilayah of;;;;;;;;;;;;;x
tribal_duchy_of_arabyan_group;Emirate of;;;;;;;;;;;;;x
tribal_kingdom_of_arabyan_group;Sultanate of;;;;;;;;;;;;;x
tribal_empire_of_arabyan_group;Great Sultanate of;;;;;;;;;;;;;x
tribal_barony_arabyan_group;Sheikhdom;;;;;;;;;;;;;x
tribal_county_arabyan_group;Wilayah;;;;;;;;;;;;;x
tribal_duchy_arabyan_group;Emirate;;;;;;;;;;;;;x
tribal_kingdom_arabyan_group;Sultanate;;;;;;;;;;;;;x
tribal_empire_arabyan_group;Great Sultanate;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_arabyan_group;Sheikh;;;;;;;;;;;;;x
baron_female_arabyan_group;Sheikha;;;;;;;;;;;;;x
count_arabyan_group;Wali;;;;;;;;;;;;;x
count_female_arabyan_group;Wali;;;;;;;;;;;;;x
duke_arabyan_group;Emir;;;;;;;;;;;;;x
duke_female_arabyan_group;Emira;;;;;;;;;;;;;x
king_arabyan_group;Sultan;;;;;;;;;;;;;x
king_female_arabyan_group;Sultana;;;;;;;;;;;;;x
emperor_arabyan_group;Great Sultan;;;;;;;;;;;;;x
emperor_female_arabyan_group;Great Sultana;;;;;;;;;;;;;x
barony_of_arabyan_group;Sheikhdom of;;;;;;;;;;;;;x
county_of_arabyan_group;Wilayah of;;;;;;;;;;;;;x
duchy_of_arabyan_group;Emirate of;;;;;;;;;;;;;x
kingdom_of_arabyan_group;Sultanate of;;;;;;;;;;;;;x
empire_of_arabyan_group;Great Sultanate of;;;;;;;;;;;;;x
barony_arabyan_group;Sheikhdom;;;;;;;;;;;;;x
county_arabyan_group;Wilayah;;;;;;;;;;;;;x
duchy_arabyan_group;Emirate;;;;;;;;;;;;;x
kingdom_arabyan_group;Sultanate;;;;;;;;;;;;;x
empire_arabyan_group;Great Sultanate;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_arabyan_group;Mir;;;;;;;;;;;;;x
city_count_arabyan_group;Sirdar;;;;;;;;;;;;;x
city_duke_arabyan_group;Wali-Emir;;;;;;;;;;;;;x
city_king_arabyan_group;Rais;;;;;;;;;;;;;x
city_emperor_arabyan_group;Grand Wali-Malik;;;;;;;;;;;;;x
city_barony_of_arabyan_group;City of;;;;;;;;;;;;;x
city_county_of_arabyan_group;Grand City of;;;;;;;;;;;;;x
city_duchy_of_arabyan_group;League of;;;;;;;;;;;;;x
city_kingdom_of_arabyan_group;Dominion of;;;;;;;;;;;;;x
city_empire_of_arabyan_group;Grand Dominion of;;;;;;;;;;;;;x
city_barony_arabyan_group;City;;;;;;;;;;;;;x
city_county_arabyan_group;Grand City;;;;;;;;;;;;;x
city_duchy_arabyan_group;League;;;;;;;;;;;;;x
city_kingdom_arabyan_group;Dominion;;;;;;;;;;;;;x
city_empire_arabyan_group;Grand Dominion;;;;;;;;;;;;;x
#Nomadic;;;;;;;;;;;;;;
nomadic_king_arabyan_group;Sheik;;;;;;;;;;;;;x
nomadic_king_female_arabyan_group;Sheika;;;;;;;;;;;;;x
nomadic_emperor_arabyan_group;Malik;;;;;;;;;;;;;x
nomadic_emperor_female_arabyan_group;Malikah;;;;;;;;;;;;;x
nomadic_kingdom_of_arabyan_group;Sheikdom of;;;;;;;;;;;;;x
nomadic_empire_of_arabyan_group;Malikate of;;;;;;;;;;;;;x
nomadic_kingdom_arabyan_group;Sheikdom;;;;;;;;;;;;;x
nomadic_empire_arabyan_group;Malikate;;;;;;;;;;;;;x
##Ramaccan;;;;;;;;;;;;;;
#Barony;;;;;;;;;;;;;;
baron_ramaccan;Timariot;;;;;;;;;;;;;x
baron_female_ramaccan;Timariota;;;;;;;;;;;;;x
count_ramaccan;Bey;;;;;;;;;;;;;x
count_female_ramaccan;Bayan;;;;;;;;;;;;;x
barony_of_ramaccan;Timar of;;;;;;;;;;;;;x
county_of_ramaccan;Beylik of;;;;;;;;;;;;;x
barony_ramaccan;Timar;;;;;;;;;;;;;x
county_ramaccan;Beylik;;;;;;;;;;;;;x
##Wasai;;;;;;;;;;;;;;
#Barony;;;;;;;;;;;;;;
count_wasai;Farin;;;;;;;;;;;;;x
count_female_wasai;Farina;;;;;;;;;;;;;x
duke_wasai;Farbas;;;;;;;;;;;;;x
duke_female_wasai;Farba;;;;;;;;;;;;;x
king_wasai;Mansa;;;;;;;;;;;;;x
king_female_wasai;Mansina;;;;;;;;;;;;;x
county_of_wasai;Wilayah of;;;;;;;;;;;;;x
county_wasai;Wilayah;;;;;;;;;;;;;x
##Bayaji;;;;;;;;;;;;;;
#Barony;;;;;;;;;;;;;;
count_bayaji;Farin;;;;;;;;;;;;;x
count_female_bayaji;Farina;;;;;;;;;;;;;x
duke_bayaji;Farbas;;;;;;;;;;;;;x
duke_female_bayaji;Farba;;;;;;;;;;;;;x
king_bayaji;Mansa;;;;;;;;;;;;;x
king_female_bayaji;Mansina;;;;;;;;;;;;;x
county_of_bayaji;Wilayah of;;;;;;;;;;;;;x
county_bayaji;Wilayah;;;;;;;;;;;;;x
###Kurgan Group;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_kurgan_group;Hetman;;;;;;;;;;;;;x
tribal_baron_female_kurgan_group;Hetwoman;;;;;;;;;;;;;x
tribal_count_kurgan_group;Chieftain;;;;;;;;;;;;;x
tribal_count_female_kurgan_group;Chieftess;;;;;;;;;;;;;x
tribal_duke_kurgan_group;Tarkan;;;;;;;;;;;;;x
tribal_duke_female_kurgan_group;Tarkanum;;;;;;;;;;;;;x
tribal_king_kurgan_group;Beg;;;;;;;;;;;;;x
tribal_king_female_kurgan_group;Begum;;;;;;;;;;;;;x
tribal_emperor_kurgan_group;Zar;;;;;;;;;;;;;x
tribal_emperor_female_kurgan_group;Zarina;;;;;;;;;;;;;x
tribal_barony_of_kurgan_group;Tribe of;;;;;;;;;;;;;x
tribal_county_of_kurgan_group;Chiefdom of;;;;;;;;;;;;;x
tribal_duchy_of_kurgan_group;Tarkanate of;;;;;;;;;;;;;x
tribal_kingdom_of_kurgan_group;Begzate of;;;;;;;;;;;;;x
tribal_empire_of_kurgan_group;Zardom of;;;;;;;;;;;;;x
tribal_barony_kurgan_group;Tribe;;;;;;;;;;;;;x
tribal_county_kurgan_group;Chiefdom;;;;;;;;;;;;;x
tribal_duchy_kurgan_group;Tarkanate;;;;;;;;;;;;;x
tribal_kingdom_kurgan_group;Begzate;;;;;;;;;;;;;x
tribal_empire_kurgan_group;Zardom;;;;;;;;;;;;;x
#nomadic;;;;;;;;;;;;;;
nomadic_baron_kurgan_group;Hetman;;;;;;;;;;;;;x
nomadic_baron_female_kurgan_group;Hetwoman;;;;;;;;;;;;;x
nomadic_count_kurgan_group;Chieftain;;;;;;;;;;;;;x
nomadic_count_female_kurgan_group;Chieftess;;;;;;;;;;;;;x
nomadic_duke_kurgan_group;Tarkan;;;;;;;;;;;;;x
nomadic_duke_female_kurgan_group;Tarkanum;;;;;;;;;;;;;x
nomadic_king_kurgan_group;Beg;;;;;;;;;;;;;x
nomadic_king_female_kurgan_group;Begum;;;;;;;;;;;;;x
nomadic_emperor_kurgan_group;Zar;;;;;;;;;;;;;x
nomadic_emperor_female_kurgan_group;Zarina;;;;;;;;;;;;;x
nomadic_barony_of_kurgan_group;Tribe of;;;;;;;;;;;;;x
nomadic_county_of_kurgan_group;Chiefdom of;;;;;;;;;;;;;x
nomadic_duchy_of_kurgan_group;Tarkanate of;;;;;;;;;;;;;x
nomadic_kingdom_of_kurgan_group;Begzate of;;;;;;;;;;;;;x
nomadic_empire_of_kurgan_group;Zardom of;;;;;;;;;;;;;x
nomadic_barony_kurgan_group;Tribe;;;;;;;;;;;;;x
nomadic_county_kurgan_group;Chiefdom;;;;;;;;;;;;;x
nomadic_duchy_kurgan_group;Tarkanate;;;;;;;;;;;;;x
nomadic_kingdom_kurgan_group;Begzate;;;;;;;;;;;;;x
nomadic_empire_kurgan_group;Zardom;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_kurgan_group;Hetman;;;;;;;;;;;;;x
baron_female_kurgan_group;Hetwoman;;;;;;;;;;;;;x
count_kurgan_group;Chieftain;;;;;;;;;;;;;x
count_female_kurgan_group;Chieftess;;;;;;;;;;;;;x
duke_kurgan_group;Tarkan;;;;;;;;;;;;;x
duke_female_kurgan_group;Tarkanum;;;;;;;;;;;;;x
king_kurgan_group;Beg;;;;;;;;;;;;;x
king_female_kurgan_group;Begum;;;;;;;;;;;;;x
emperor_kurgan_group;Zar;;;;;;;;;;;;;x
emperor_female_kurgan_group;Zarina;;;;;;;;;;;;;x
barony_of_kurgan_group;Tribe of;;;;;;;;;;;;;x
county_of_kurgan_group;Chiefdom of;;;;;;;;;;;;;x
duchy_of_kurgan_group;Tarkanate of;;;;;;;;;;;;;x
kingdom_of_kurgan_group;Begzate of;;;;;;;;;;;;;x
empire_of_kurgan_group;Zardom of;;;;;;;;;;;;;x
barony_kurgan_group;Tribe;;;;;;;;;;;;;x
county_kurgan_group;Chiefdom;;;;;;;;;;;;;x
duchy_kurgan_group;Tarkanate;;;;;;;;;;;;;x
kingdom_kurgan_group;Begzate;;;;;;;;;;;;;x
empire_kurgan_group;Zardom;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_kurgan_group;Hetman;;;;;;;;;;;;;x
city_baron_female_kurgan_group;Hetwoman;;;;;;;;;;;;;x
city_count_kurgan_group;Chieftain;;;;;;;;;;;;;x
city_count_female_kurgan_group;Chieftess;;;;;;;;;;;;;x
city_duke_kurgan_group;Tarkan;;;;;;;;;;;;;x
city_duke_female_kurgan_group;Tarkanum;;;;;;;;;;;;;x
city_king_kurgan_group;Beg;;;;;;;;;;;;;x
city_king_female_kurgan_group;Begum;;;;;;;;;;;;;x
city_emperor_kurgan_group;Zar;;;;;;;;;;;;;x
city_emperor_female_kurgan_group;Zarina;;;;;;;;;;;;;x
city_barony_of_kurgan_group;Tribe of;;;;;;;;;;;;;x
city_county_of_kurgan_group;Chiefdom of;;;;;;;;;;;;;x
city_duchy_of_kurgan_group;Tarkanate of;;;;;;;;;;;;;x
city_kingdom_of_kurgan_group;Begzate of;;;;;;;;;;;;;x
city_empire_of_kurgan_group;Zardom of;;;;;;;;;;;;;x
city_barony_kurgan_group;Tribe;;;;;;;;;;;;;x
city_county_kurgan_group;Chiefdom;;;;;;;;;;;;;x
city_duchy_kurgan_group;Tarkanate;;;;;;;;;;;;;x
city_kingdom_kurgan_group;Begzate;;;;;;;;;;;;;x
city_empire_kurgan_group;Zardom;;;;;;;;;;;;;x
###Hung Group;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_hung_group;Hetman;;;;;;;;;;;;;x
tribal_baron_female_hung_group;Hetwoman;;;;;;;;;;;;;x
tribal_count_hung_group;Chieftain;;;;;;;;;;;;;x
tribal_count_female_hung_group;Chieftess;;;;;;;;;;;;;x
tribal_duke_hung_group;Darqan;;;;;;;;;;;;;x
tribal_duke_female_hung_group;Darqana;;;;;;;;;;;;;x
tribal_king_hung_group;Baig;;;;;;;;;;;;;x
tribal_king_female_hung_group;Baiga;;;;;;;;;;;;;x
tribal_emperor_hung_group;Khan;;;;;;;;;;;;;x
tribal_emperor_female_hung_group;Khanum;;;;;;;;;;;;;x
tribal_barony_of_hung_group;Tribe of;;;;;;;;;;;;;x
tribal_county_of_hung_group;Taishi of;;;;;;;;;;;;;x
tribal_duchy_of_hung_group;Darqanate of;;;;;;;;;;;;;x
tribal_kingdom_of_hung_group;Aimag of;;;;;;;;;;;;;x
tribal_empire_of_hung_group;Khanate of;;;;;;;;;;;;;x
tribal_barony_hung_group;Tribe;;;;;;;;;;;;;x
tribal_county_hung_group;Taishi;;;;;;;;;;;;;x
tribal_duchy_hung_group;Darqanate;;;;;;;;;;;;;x
tribal_kingdom_hung_group;Aimag;;;;;;;;;;;;;x
tribal_empire_hung_group;Khanate;;;;;;;;;;;;;x
#nomadic;;;;;;;;;;;;;;
nomadic_baron_hung_group;Hetman;;;;;;;;;;;;;x
nomadic_baron_female_hung_group;Hetwoman;;;;;;;;;;;;;x
nomadic_count_hung_group;Chieftain;;;;;;;;;;;;;x
nomadic_count_female_hung_group;Chieftess;;;;;;;;;;;;;x
nomadic_duke_hung_group;Darqan;;;;;;;;;;;;;x
nomadic_duke_female_hung_group;Darqana;;;;;;;;;;;;;x
nomadic_king_hung_group;Baig;;;;;;;;;;;;;x
nomadic_king_female_hung_group;Baiga;;;;;;;;;;;;;x
nomadic_emperor_hung_group;Khan;;;;;;;;;;;;;x
nomadic_emperor_female_hung_group;Khanum;;;;;;;;;;;;;x
nomadic_barony_of_hung_group;Tribe of;;;;;;;;;;;;;x
nomadic_county_of_hung_group;Taishi of;;;;;;;;;;;;;x
nomadic_duchy_of_hung_group;Darqanate of;;;;;;;;;;;;;x
nomadic_kingdom_of_hung_group;Aimag of;;;;;;;;;;;;;x
nomadic_empire_of_hung_group;Khanate of;;;;;;;;;;;;;x
nomadic_barony_hung_group;Tribe;;;;;;;;;;;;;x
nomadic_county_hung_group;Taishi;;;;;;;;;;;;;x
nomadic_duchy_hung_group;Darqanate;;;;;;;;;;;;;x
nomadic_kingdom_hung_group;Aimag;;;;;;;;;;;;;x
nomadic_empire_hung_group;Khanate;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_hung_group;Hetman;;;;;;;;;;;;;x
baron_female_hung_group;Hetwoman;;;;;;;;;;;;;x
count_hung_group;Chieftain;;;;;;;;;;;;;x
count_female_hung_group;Chieftess;;;;;;;;;;;;;x
duke_hung_group;Darqan;;;;;;;;;;;;;x
duke_female_hung_group;Darqana;;;;;;;;;;;;;x
king_hung_group;Baig;;;;;;;;;;;;;x
king_female_hung_group;Baiga;;;;;;;;;;;;;x
emperor_hung_group;Khan;;;;;;;;;;;;;x
emperor_female_hung_group;Khanum;;;;;;;;;;;;;x
barony_of_hung_group;Tribe of;;;;;;;;;;;;;x
county_of_hung_group;Taishi of;;;;;;;;;;;;;x
duchy_of_hung_group;Darqanate of;;;;;;;;;;;;;x
kingdom_of_hung_group;Aimag of;;;;;;;;;;;;;x
empire_of_hung_group;Khanate of;;;;;;;;;;;;;x
barony_hung_group;Tribe;;;;;;;;;;;;;x
county_hung_group;Taishi;;;;;;;;;;;;;x
duchy_hung_group;Darqanate;;;;;;;;;;;;;x
kingdom_hung_group;Aimag;;;;;;;;;;;;;x
empire_hung_group;Khanate;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_hung_group;Hetman;;;;;;;;;;;;;x
city_baron_female_hung_group;Hetwoman;;;;;;;;;;;;;x
city_count_hung_group;Chieftain;;;;;;;;;;;;;x
city_count_female_hung_group;Chieftess;;;;;;;;;;;;;x
city_duke_hung_group;Darqan;;;;;;;;;;;;;x
city_duke_female_hung_group;Darqana;;;;;;;;;;;;;x
city_king_hung_group;Baig;;;;;;;;;;;;;x
city_king_female_hung_group;Baiga;;;;;;;;;;;;;x
city_emperor_hung_group;Khan;;;;;;;;;;;;;x
city_emperor_female_hung_group;Khanum;;;;;;;;;;;;;x
city_barony_of_hung_group;Tribe of;;;;;;;;;;;;;x
city_county_of_hung_group;Taishi of;;;;;;;;;;;;;x
city_duchy_of_hung_group;Darqanate of;;;;;;;;;;;;;x
city_kingdom_of_hung_group;Aimag of;;;;;;;;;;;;;x
city_empire_of_hung_group;Khanate of;;;;;;;;;;;;;x
city_barony_hung_group;Tribe;;;;;;;;;;;;;x
city_county_hung_group;Taishi;;;;;;;;;;;;;x
city_duchy_hung_group;Darqanate;;;;;;;;;;;;;x
city_kingdom_hung_group;Aimag;;;;;;;;;;;;;x
city_empire_hung_group;Khanate;;;;;;;;;;;;;x
###Greenskin Group;;;;;;;;;;;;;;
##Orc;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_orc_group;Chief;;;;;;;;;;;;;x
tribal_count_orc_group;Boss;;;;;;;;;;;;;x
tribal_duke_orc_group;Big Boss;;;;;;;;;;;;;x
tribal_king_orc_group;Warboss;;;;;;;;;;;;;x
tribal_emperor_orc_group;Warlord;;;;;;;;;;;;;x
tribal_barony_orc_group;Tribe;;;;;;;;;;;;;x
tribal_county_orc_group;Clan;;;;;;;;;;;;;x
tribal_duchy_orc_group;Horde;;;;;;;;;;;;;x
tribal_kingdom_orc_group;Great Horde;;;;;;;;;;;;;x
tribal_empire_orc_group;Empire;;;;;;;;;;;;;x
tribal_barony_of_orc_group;Tribe of;;;;;;;;;;;;;x
tribal_county_of_orc_group;Clan of;;;;;;;;;;;;;x
tribal_duchy_of_orc_group;Horde of;;;;;;;;;;;;;x
tribal_kingdom_of_orc_group;Great Horde of;;;;;;;;;;;;;x
tribal_empire_of_orc_group;Empire of;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_orc_group;Chief;;;;;;;;;;;;;x
count_orc_group;Boss;;;;;;;;;;;;;x
duke_orc_group;Big Boss;;;;;;;;;;;;;x
king_orc_group;Warboss;;;;;;;;;;;;;x
emperor_orc_group;Warlord;;;;;;;;;;;;;x
barony_orc_group;Hold;;;;;;;;;;;;;x
county_orc_group;Clan;;;;;;;;;;;;;x
duchy_orc_group;Horde;;;;;;;;;;;;;x
kingdom_orc_group;Great Horde;;;;;;;;;;;;;x
empire_orc_group;Empire;;;;;;;;;;;;;x
barony_of_orc_group;Hold of;;;;;;;;;;;;;x
county_of_orc_group;Clan of;;;;;;;;;;;;;x
duchy_of_orc_group;Horde of;;;;;;;;;;;;;x
kingdom_of_orc_group;Great Horde of;;;;;;;;;;;;;x
empire_of_orc_group;Empire of;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_orc_group;Runtherder;;;;;;;;;;;;;x
city_count_orc_group;Chief Runtherder;;;;;;;;;;;;;x
city_duke_orc_group;Boss;;;;;;;;;;;;;x
city_king_orc_group;Warboss;;;;;;;;;;;;;x
city_emperor_orc_group;Warlord;;;;;;;;;;;;;x
city_barony_of_orc_group;Runtherd of;;;;;;;;;;;;;x
city_county_of_orc_group;Clan of;;;;;;;;;;;;;x
city_duchy_of_orc_group;Horde of;;;;;;;;;;;;;x
city_kingdom_of_orc_group;Great Horde of;;;;;;;;;;;;;x
city_empire_of_orc_group;Empire of;;;;;;;;;;;;;x
city_barony_orc_group;Runtherd;;;;;;;;;;;;;x
city_county_orc_group;Clan;;;;;;;;;;;;;x
city_duchy_orc_group;Horde;;;;;;;;;;;;;x
city_kingdom_orc_group;Great Horde;;;;;;;;;;;;;x
city_empire_orc_group;Empire;;;;;;;;;;;;;x
##Goblin;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_goblin_group;Chief;;;;;;;;;;;;;x
tribal_count_goblin_group;Boss;;;;;;;;;;;;;x
tribal_duke_goblin_group;Big Boss;;;;;;;;;;;;;x
tribal_king_goblin_group;Warboss;;;;;;;;;;;;;x
tribal_emperor_goblin_group;Warlord;;;;;;;;;;;;;x
tribal_barony_goblin_group;Tribe;;;;;;;;;;;;;x
tribal_county_goblin_group;Clan;;;;;;;;;;;;;x
tribal_duchy_goblin_group;Horde;;;;;;;;;;;;;x
tribal_kingdom_goblin_group;Great Horde;;;;;;;;;;;;;x
tribal_empire_goblin_group;Empire;;;;;;;;;;;;;x
tribal_barony_of_goblin_group;Tribe of;;;;;;;;;;;;;x
tribal_county_of_goblin_group;Clan of;;;;;;;;;;;;;x
tribal_duchy_of_goblin_group;Horde of;;;;;;;;;;;;;x
tribal_kingdom_of_goblin_group;Great Horde of;;;;;;;;;;;;;x
tribal_empire_of_goblin_group;Empire of;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_goblin_group;Chief;;;;;;;;;;;;;x
count_goblin_group;Boss;;;;;;;;;;;;;x
duke_goblin_group;Big Boss;;;;;;;;;;;;;x
king_goblin_group;Warboss;;;;;;;;;;;;;x
emperor_goblin_group;Warlord;;;;;;;;;;;;;x
barony_goblin_group;Hold;;;;;;;;;;;;;x
county_goblin_group;Clan;;;;;;;;;;;;;x
duchy_goblin_group;Horde;;;;;;;;;;;;;x
kingdom_goblin_group;Great Horde;;;;;;;;;;;;;x
empire_goblin_group;Empire;;;;;;;;;;;;;x
barony_of_goblin_group;Hold of;;;;;;;;;;;;;x
county_of_goblin_group;Clan of;;;;;;;;;;;;;x
duchy_of_goblin_group;Horde of;;;;;;;;;;;;;x
kingdom_of_goblin_group;Great Horde of;;;;;;;;;;;;;x
empire_of_goblin_group;Empire of;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_goblin_group;Runtherder;;;;;;;;;;;;;x
city_count_goblin_group;Chief Runtherder;;;;;;;;;;;;;x
city_duke_goblin_group;Boss;;;;;;;;;;;;;x
city_king_goblin_group;Warboss;;;;;;;;;;;;;x
city_emperor_goblin_group;Warlord;;;;;;;;;;;;;x
city_barony_of_goblin_group;Runtherd of;;;;;;;;;;;;;x
city_county_of_goblin_group;Clan of;;;;;;;;;;;;;x
city_duchy_of_goblin_group;Horde of;;;;;;;;;;;;;x
city_kingdom_of_goblin_group;Great Horde of;;;;;;;;;;;;;x
city_empire_of_goblin_group;Empire of;;;;;;;;;;;;;x
city_barony_goblin_group;Runtherd;;;;;;;;;;;;;x
city_county_goblin_group;Clan;;;;;;;;;;;;;x
city_duchy_goblin_group;Horde;;;;;;;;;;;;;x
city_kingdom_goblin_group;Great Horde;;;;;;;;;;;;;x
city_empire_goblin_group;Empire;;;;;;;;;;;;;x
###Halfling;;;;;;;;;;;;;;
##Mootlander;;;;;;;;;;;;;;
#Barony;;;;;;;;;;;;;;
baron_mootlander;Master;;;;;;;;;;;;;x
baron_female_mootlander;Mistress;;;;;;;;;;;;;x
count_mootlander;Lord;;;;;;;;;;;;;x
count_female_mootlander;Lady;;;;;;;;;;;;;x
duke_mootlander;High Lord;;;;;;;;;;;;;x
duke_female_mootlander;High Lady;;;;;;;;;;;;;x
king_mootlander;Elder;;;;;;;;;;;;;x
king_female_mootlander;Elder;;;;;;;;;;;;;x
emperor_mootlander;Emperor;;;;;;;;;;;;;x
emperor_female_mootlander;Empress;;;;;;;;;;;;;x
barony_of_mootlander;Barony of;;;;;;;;;;;;;x
county_of_mootlander;County of;;;;;;;;;;;;;x
duchy_of_mootlander;March of;;;;;;;;;;;;;x
kingdom_of_mootlander;Grand County of;;;;;;;;;;;;;x
empire_of_mootlander;Empire of;;;;;;;;;;;;;x
barony_mootlander;Barony;;;;;;;;;;;;;x
county_mootlander;County;;;;;;;;;;;;;x
duchy_mootlander;March;;;;;;;;;;;;;x
kingdom_mootlander;Grand County;;;;;;;;;;;;;x
empire_mootlander;Empire;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_mootlander;Mayor;;;;;;;;;;;;;x
city_count_mootlander;Lord Mayor;;;;;;;;;;;;;x
city_duke_mootlander;Kanzler;;;;;;;;;;;;;x
city_king_mootlander;Bundeskanzler;;;;;;;;;;;;;x
city_emperor_mootlander;Emperor;;;;;;;;;;;;;x
city_barony_of_mootlander;City of;;;;;;;;;;;;;x
city_county_of_mootlander;Free City of;;;;;;;;;;;;;x
city_duchy_of_mootlander;League of;;;;;;;;;;;;;x
city_kingdom_of_mootlander;Republic of;;;;;;;;;;;;;x
city_empire_of_mootlander;Grand Republic of;;;;;;;;;;;;;x
city_barony_mootlander;City;;;;;;;;;;;;;x
city_county_mootlander;Free City;;;;;;;;;;;;;x
city_duchy_mootlander;League;;;;;;;;;;;;;x
city_kingdom_mootlander;Republic;;;;;;;;;;;;;x
city_empire_mootlander;Grand Republic;;;;;;;;;;;;;x
##Miyan;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_miyan;Master;;;;;;;;;;;;;x
tribal_baron_female_miyan;Mistress;;;;;;;;;;;;;x
tribal_count_miyan;Chief;;;;;;;;;;;;;x
tribal_count_female_miyan;Chieftess;;;;;;;;;;;;;x
tribal_emperor_miyan;High King;;;;;;;;;;;;;x
tribal_emperor_female_miyan;High Queen;;;;;;;;;;;;;x
tribal_barony_of_miyan;Tribe of;;;;;;;;;;;;;x
tribal_county_of_miyan;Chiefdom of;;;;;;;;;;;;;x
tribal_duchy_of_miyan;Domain of;;;;;;;;;;;;;x
tribal_kingdom_of_miyan;Great Domain of;;;;;;;;;;;;;x
tribal_empire_of_miyan;High Domain of;;;;;;;;;;;;;x
tribal_barony_miyan;Tribe;;;;;;;;;;;;;x
tribal_county_miyan;Chiefdom;;;;;;;;;;;;;x
tribal_duchy_miyan;Domain;;;;;;;;;;;;;x
tribal_kingdom_miyan;Great Domain;;;;;;;;;;;;;x
tribal_empire_miyan;High Domain;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
emperor_miyan;High King;;;;;;;;;;;;;x
emperor_female_miyan;High Queen;;;;;;;;;;;;;x
barony_of_miyan;Stronghold of;;;;;;;;;;;;;x
county_of_miyan;Chiefdom of;;;;;;;;;;;;;x
duchy_of_miyan;Domain of;;;;;;;;;;;;;x
kingdom_of_miyan;Great Domain of;;;;;;;;;;;;;x
empire_of_miyan;High Domain of;;;;;;;;;;;;;x
barony_miyan;Stronghold;;;;;;;;;;;;;x
county_miyan;Chiefdom;;;;;;;;;;;;;x
duchy_miyan;Domain;;;;;;;;;;;;;x
kingdom_miyan;Great Domain;;;;;;;;;;;;;x
empire_miyan;High Domain;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_miyan;Mayor;;;;;;;;;;;;;x
city_baron_female_miyan;Mayor;;;;;;;;;;;;;x
city_count_miyan;Lord Mayor;;;;;;;;;;;;;x
city_count_female_miyan;Lady Mayor;;;;;;;;;;;;;x
city_duke_miyan;Prince-Mayor;;;;;;;;;;;;;x
city_duke_female_miyan;Princess-Mayor;;;;;;;;;;;;;x
